country_code,year,debt_to_gdp,current_account_pct_gdp,reserves_months_imports,gdp_growth,inflation,currency_depreciation_pct,political_stability,government_effectiveness,rule_of_law,regulatory_quality,control_of_corruption
IND,2016,29.434970261464414,12.501113816326786,88.2141921743417,23.87940972366729,1.5052081603192864,0.4954691448005403,49.24474222085687,32.14315165407325,33.528160414417876,44.683716698154505,49.1150526160013
IRN,2016,,,,21.466970576071834,2.108493884528905,0.6471499126505764,46.810371540504114,48.3252887075893,61.01204842461313,68.66873754183386,61.64278004202144
IRQ,2016,0.7432760294109272,6.342113498893791,83.36476306371179,0.0,0.3518752712632762,0.2042851421922569,89.03680425410282,73.15241501352088,78.38032458749024,66.0903448938097,86.8037343686752
ISR,2016,,0.0,84.14301875552069,39.94108968391561,0.06517923970594741,0.0,39.074726395798926,0.0,0.0,0.0,1.9662063964042038
JOR,2016,61.04132975948813,40.51909604116667,88.62098165215353,50.40779947752701,0.0012944805876614705,0.09938394157578427,43.963668200130584,32.52242064403275,25.77321962470256,33.58094607501333,32.69756945610038
KWT,2016,,8.734103014709717,89.48126930711466,46.8917373735223,1.0456763992798885,0.13505654015469135,30.190145371230525,42.72870364255794,33.11291176742597,38.5633843137813,50.92265688601644
LBN,2016,,79.93784890561098,73.24755847513048,52.81306116208086,0.0,0.09938394157578427,65.1605941931574,49.519736010681434,57.249378530157024,49.52999030073231,75.5857012430762
LBY,2016,,42.582404075839094,0.0,65.9614300534598,6.995385210708911,0.15474746783671417,89.79580947007672,89.20897176620764,83.29204797684588,100.0,93.44145777113238
LKA,2016,,17.409642470675703,96.28621874725746,37.70641912281308,1.2453940360167142,0.6970255662908144,33.450479381394665,43.68508611643651,34.27817061407552,38.434768269295965,47.96011722028759
MAR,2016,,23.379649792792627,91.21273171798242,57.27442778712675,0.6351835862959754,0.136261102962318,42.17810783651943,46.55182277620779,40.040546992760085,36.68690307082091,50.108994847583844
MDV,2016,,89.85193114056871,98.04083456079651,32.000392748659735,0.3376908167812869,0.10051217102757815,27.513438665626765,44.50598824308046,50.22096482809576,43.931201328025985,65.31102706756039
NPL,2016,,13.030010192102589,85.55080856122763,57.65466221266168,2.5142152672207816,0.5053002304673956,54.17189668652489,70.07829137713796,48.4595248134465,56.4849637434414,68.05918385776644
OMN,2016,,66.86549487533968,90.10001917185004,37.7375079310325,0.49702007562267325,0.09938394157578427,16.12013525528334,38.142035049516544,24.154624157803557,16.233881738769817,40.1802747896748
PAK,2016,,18.466994469144986,93.71668790900269,31.143165570094173,1.1945069611666306,0.2618553986402038,91.85866949787386,57.467998323473125,59.14261384891783,56.82298220613079,72.33995193743965
PSE,2016,,57.72863575749725,99.62250036776405,21.253124124912166,0.14818232446994853,,74.76278005227087,51.2761617944696,55.582897867829004,41.65594816470265,49.015041045810186
QAT,2016,,29.13939930028698,92.64744489033862,46.29544569204081,0.9086413581591624,0.09938394157578427,7.520423397460347,13.89825724544286,13.04523106410816,14.218560220183305,10.434056428625803
SAU,2016,,23.942646485301875,54.8706933326675,52.16762995211048,0.7449993304586351,0.09938394157578427,43.10625412024815,34.77581814218153,37.15586177794015,31.482491392811735,35.41697975864974
SDN,2016,,44.125438552169925,100.0,44.55362008923577,4.867238327459203,0.35707702334286967,87.2531362661315,78.19924580865467,76.65989290159028,79.3132922060148,89.50129774586605
SOM,2016,,,,29.1527311235314,,0.40235415000018676,90.12960854104288,97.86724395334552,100.0,99.5680441715482,98.07656548636984
SSD,2016,,30.210718112911188,99.77750948553769,,100.0,100.0,91.81551000669582,100.0,85.15884590634776,89.67422311089962,100.0
SYR,2016,,,,87.179970914739,12.73390044363053,7.96308721339576,98.80143323733391,83.74093087030035,87.92312736213047,86.01610681128713,93.23312678774819
TUN,2016,,39.54657435982133,95.6764342672708,54.7011021969053,1.1588646637855178,0.8927858847289524,51.67996846822427,44.2508832662735,34.13284052617097,49.82649898289827,41.43328325887907
TUR,2016,1.6899911605073918,19.320549194358573,92.51137445401658,45.17521586637367,2.2476042807174674,1.0206341457679597,77.06936207057666,36.8053053074865,47.822452500973014,32.48982928164791,42.33939537950194
YEM,2016,,36.825589326695514,98.5486233766961,100.0,,2.0186408328033765,100.0,88.66519551530158,79.32723212376239,76.1634128698795,93.8589978026093
AFG,2017,,87.41147052044066,79.53361755355456,79.45138559219271,3.0796045181955165,4.356681503741505,96.9708176565621,81.10657067222866,78.20381617009929,79.66115824435782,93.36893983121024
ARE,2017,,,,89.32364106838936,1.4848288930896882,4.198155873028249,10.355240184255377,4.548416613212628,18.446942312878303,3.143207628699495,11.690915494865754
BGD,2017,,33.16680774777627,88.7215583134408,68.9538640044878,3.4644326558403042,5.877225316226622,63.579869112231236,57.518541437415664,57.94464019728284,59.27846100174735,78.3619065470667
BHR,2017,72.42886727509213,40.42240780495678,98.23903945367096,73.31024824250134,1.1773838208843672,4.198155873028249,55.204087696837135,30.483855736247573,30.860127673193542,21.7658735113676,49.710498445138654
BTN,2017,100.0,93.49929720584798,83.38412590627708,80.94261115956087,3.068544989114355,2.1335698359874216,0.0,28.841442157612722,11.285022022081067,40.67658772951444,0.0
DJI,2017,,42.00818861278486,97.75865332706847,71.9678417516154,0.7484009927025908,4.198155873028249,48.671195276301084,63.111136843974656,60.539332518307795,57.406632658080525,69.07466349374623
DZA,2017,,63.89618950209434,67.14012771895007,82.50488224566485,3.405629158154947,5.13335861947766,53.2000361823109,56.16009597815176,56.232715709948266,65.41799004261286,62.09583168830527
EGY,2017,,36.88365596212183,90.51243376785527,75.36706490942119,16.08035444294607,55.96077800430332,67.27494214117426,53.00422086820684,53.423711556569216,58.22401320992168,57.90230324505695
ERI,2017,,,,,,2.9996474146163363,50.723081032395335,76.53897927557179,79.36984348018014,94.58693492130881,86.42072791786198
ETH,2017,0.7879975009433111,51.525380126247356,97.15363902850069,61.036785160927685,6.106405189615931,10.769193374659878,68.53328828474513,56.295006214839546,53.66196131991563,63.984132353486466,62.85906546941985
IND,2017,27.203562830281864,31.24921874497697,86.33466875906637,68.40776769653945,2.206315575749571,2.1335698359874216,43.91296932899507,32.38325864424029,31.23680427594388,43.31809076675207,52.24216272154565
IRN,2017,,,,78.4401632765317,4.7060978079579,9.200036353518835,47.221753832280726,47.317287915806766,58.06763996735669,69.56357766693804,67.1055216479457
IRQ,2017,9.500132654966894,1.129322662621079,80.21123135549038,91.34256164448806,0.5399987616476454,4.311351411170829,85.37590715957867,71.5959839469277,76.79615347711135,69.15205712594876,89.09756621274961
ISR,2017,,16.51878351100181,79.10515630113137,74.93386841347723,0.5748443651398709,0.0,40.743667582372254,0.0,0.0,0.0,20.02333609289616
JOR,2017,59.36983819172714,57.564554750919285,87.04128404468283,79.82222126809147,2.204047846263886,4.198155873028249,40.59326828676833,34.435848093695725,24.188433618193507,32.740978530093514,39.70652356473659
