country_code,indicator,year,value
ETH,interest_payments_pct_revenue,2017,4.59660538983931
ETH,interest_payments_pct_revenue,2016,4.12609738010937
ETH,interest_payments_pct_revenue,2015,3.68542422150921
ETH,interest_payments_pct_revenue,2014,3.0107267564388
ETH,interest_payments_pct_revenue,2013,2.82906963683556
ETH,interest_payments_pct_revenue,2012,2.88934851971598
ETH,interest_payments_pct_revenue,2011,2.58756505223829
ETH,interest_payments_pct_revenue,2010,2.61286039053196
ETH,bank_npl_pct_loans,2021,5.41485933762582
ETH,bank_npl_pct_loans,2020,3.42977187734718
ETH,bank_npl_pct_loans,2019,2.6717358210858
ETH,bank_npl_pct_loans,2018,3.56052322049913
ETH,bank_npl_pct_loans,2017,3.41286431945902
ETH,exports_pct_gdp,2025,13.2837545839474
ETH,exports_pct_gdp,2024,5.53927082166771
ETH,exports_pct_gdp,2023,6.59591829052029
ETH,exports_pct_gdp,2022,8.24396037766464
ETH,exports_pct_gdp,2021,7.63170919167145
ETH,exports_pct_gdp,2020,7.12719989764702
ETH,exports_pct_gdp,2019,7.93996502525176
ETH,exports_pct_gdp,2018,8.37267815589761
ETH,exports_pct_gdp,2017,7.62937471525016
ETH,exports_pct_gdp,2016,7.8120625822914
ETH,exports_pct_gdp,2015,9.36331359735926
ETH,exports_pct_gdp,2014,11.6416199095703
ETH,exports_pct_gdp,2013,12.484073558977
ETH,exports_pct_gdp,2012,13.7672981990263
ETH,exports_pct_gdp,2011,16.6868531997337
ETH,imports_pct_gdp,2025,20.176028072184
ETH,imports_pct_gdp,2024,11.8611650370138
ETH,imports_pct_gdp,2023,14.0022832166203
ETH,imports_pct_gdp,2022,18.351539318761
ETH,imports_pct_gdp,2021,16.7133482738948
ETH,imports_pct_gdp,2020,16.8789144437579
ETH,imports_pct_gdp,2019,20.8753289040091
ETH,imports_pct_gdp,2018,22.8266908218905
ETH,imports_pct_gdp,2017,23.4742747776515
ETH,imports_pct_gdp,2016,27.0869584993198
ETH,imports_pct_gdp,2015,30.2928105475922
ETH,imports_pct_gdp,2014,29.0994642402923
ETH,imports_pct_gdp,2013,28.9877135217855
ETH,imports_pct_gdp,2012,31.630605984481
ETH,imports_pct_gdp,2011,31.5460822119553
ETH,fuel_exports_pct_merch_exports,2023,0.0317976469871324
ETH,fuel_exports_pct_merch_exports,2022,0.0081728528551792
ETH,fuel_exports_pct_merch_exports,2021,6.92693626282324e-05
ETH,fuel_exports_pct_merch_exports,2020,0.00466762968720468
ETH,fuel_exports_pct_merch_exports,2019,0.000100158271942029
ETH,fuel_exports_pct_merch_exports,2018,8.76209733929005e-06
ETH,fuel_exports_pct_merch_exports,2017,0.00174724528051893
ETH,fuel_exports_pct_merch_exports,2016,0.00792917271878003
ETH,fuel_exports_pct_merch_exports,2015,8.43578426363285e-07
ETH,fuel_exports_pct_merch_exports,2014,0.0463693412234373
ETH,fuel_exports_pct_merch_exports,2013,0.00120079987025877
ETH,fuel_exports_pct_merch_exports,2012,0.00477153174932123
ETH,fuel_exports_pct_merch_exports,2011,1.44284633759849e-05
ETH,fuel_exports_pct_merch_exports,2010,0.00597790062470827
ETH,food_imports_pct_merch_imports,2023,13.8401468775133
ETH,food_imports_pct_merch_imports,2022,23.8028758749573
ETH,food_imports_pct_merch_imports,2021,28.1676089683881
ETH,food_imports_pct_merch_imports,2020,18.3984132423039
ETH,food_imports_pct_merch_imports,2019,12.1948705346236
ETH,food_imports_pct_merch_imports,2018,15.0551986612583
ETH,food_imports_pct_merch_imports,2017,12.3849513836437
ETH,food_imports_pct_merch_imports,2016,13.1176685714478
ETH,food_imports_pct_merch_imports,2015,9.77249762984108
ETH,food_imports_pct_merch_imports,2014,8.95942983607244
ETH,food_imports_pct_merch_imports,2013,12.530803211071
ETH,food_imports_pct_merch_imports,2012,10.9430232166
ETH,food_imports_pct_merch_imports,2011,14.3759542950793
ETH,food_imports_pct_merch_imports,2010,10.8818231032271
ETH,remittances_pct_gdp,2024,4.766710838993
ETH,remittances_pct_gdp,2023,0.396956017593763
ETH,remittances_pct_gdp,2022,0.414325120261523
ETH,remittances_pct_gdp,2021,0.410418210796157
ETH,remittances_pct_gdp,2020,0.409506869488673
ETH,remittances_pct_gdp,2019,0.52227003564586
ETH,remittances_pct_gdp,2018,0.523561857784221
ETH,remittances_pct_gdp,2017,0.515122893440316
ETH,remittances_pct_gdp,2016,1.1277489909273
ETH,remittances_pct_gdp,2015,1.75028490068647
ETH,remittances_pct_gdp,2014,3.23018487802697
ETH,remittances_pct_gdp,2013,1.74829264852672
ETH,remittances_pct_gdp,2012,1.44158455346166
ETH,remittances_pct_gdp,2011,1.68479919300585
ETH,remittances_pct_gdp,2010,1.45702856682548
ETH,fdi_net_inflows_pct_gdp,2024,2.68582028017543
ETH,fdi_net_inflows_pct_gdp,2023,2.40146315356828
ETH,fdi_net_inflows_pct_gdp,2022,2.98033315911234
ETH,fdi_net_inflows_pct_gdp,2021,3.90520609775086
ETH,fdi_net_inflows_pct_gdp,2020,2.4279259279615
ETH,fdi_net_inflows_pct_gdp,2019,2.77536541538477
ETH,fdi_net_inflows_pct_gdp,2018,4.03228222144798
ETH,fdi_net_inflows_pct_gdp,2017,5.26039764214773
ETH,fdi_net_inflows_pct_gdp,2016,6.0502150951561
ETH,fdi_net_inflows_pct_gdp,2015,4.22926466080082
ETH,fdi_net_inflows_pct_gdp,2014,3.33569111068815
ETH,fdi_net_inflows_pct_gdp,2013,2.82040845857162
ETH,fdi_net_inflows_pct_gdp,2012,0.643172898229037
ETH,fdi_net_inflows_pct_gdp,2011,1.96735663905254
ETH,fdi_net_inflows_pct_gdp,2010,0.963030625359937
ETH,unemployment_rate,2025,3.323
ETH,unemployment_rate,2024,3.357
ETH,unemployment_rate,2023,3.375
ETH,unemployment_rate,2022,3.386
ETH,unemployment_rate,2021,3.935
ETH,unemployment_rate,2020,3.998
ETH,unemployment_rate,2019,2.928
ETH,unemployment_rate,2018,2.811
ETH,unemployment_rate,2017,2.665
ETH,unemployment_rate,2016,2.556
ETH,unemployment_rate,2015,2.442
ETH,unemployment_rate,2014,2.361
ETH,unemployment_rate,2013,2.251
ETH,unemployment_rate,2012,2.252
ETH,unemployment_rate,2011,2.27
ETH,unemployment_rate,2010,2.295
IND,external_debt_pct_gni,2024,18.5795533694083
IND,external_debt_pct_gni,2023,18.0442974446192
IND,external_debt_pct_gni,2022,18.6518069060743
IND,external_debt_pct_gni,2021,19.5524130311129
IND,external_debt_pct_gni,2020,21.4094740100862
IND,external_debt_pct_gni,2019,19.9766366353145
IND,external_debt_pct_gni,2018,19.4905310721105
IND,external_debt_pct_gni,2017,19.5049373712632
IND,external_debt_pct_gni,2016,20.0812235448632
IND,external_debt_pct_gni,2015,23.0297689509967
IND,external_debt_pct_gni,2014,22.7049198417658
IND,external_debt_pct_gni,2013,23.3008757774803
IND,external_debt_pct_gni,2012,21.7351878662519
IND,external_debt_pct_gni,2011,18.5055609944676
IND,external_debt_pct_gni,2010,17.520327243228
IND,external_debt_service_pct_exports,2024,10.493447761841
IND,external_debt_service_pct_exports,2023,10.1619274745821
IND,external_debt_service_pct_exports,2022,8.26658065989597
IND,external_debt_service_pct_exports,2021,7.81076067172717
IND,external_debt_service_pct_exports,2020,15.0538331069002
IND,external_debt_service_pct_exports,2019,9.0023457004643
IND,external_debt_service_pct_exports,2018,11.3976479343618
IND,external_debt_service_pct_exports,2017,10.0846800379296
IND,external_debt_service_pct_exports,2016,17.2634154874596
IND,external_debt_service_pct_exports,2015,11.2063688175425
IND,external_debt_service_pct_exports,2014,18.6296205367074
IND,external_debt_service_pct_exports,2013,8.08000121217609
IND,external_debt_service_pct_exports,2012,6.71426990966754
IND,external_debt_service_pct_exports,2011,6.4138689129389
IND,external_debt_service_pct_exports,2010,6.81923327447653
IND,fiscal_balance_pct_gdp,2022,-5.2600268875823
IND,fiscal_balance_pct_gdp,2018,-2.30328908296065
IND,fiscal_balance_pct_gdp,2017,-2.55426517252434
IND,fiscal_balance_pct_gdp,2016,-2.41851614428797
IND,fiscal_balance_pct_gdp,2015,-2.77580962011863
IND,fiscal_balance_pct_gdp,2014,-3.24743717876857
IND,fiscal_balance_pct_gdp,2013,-4.06573304249265
IND,fiscal_balance_pct_gdp,2012,-3.7644761333206
IND,fiscal_balance_pct_gdp,2011,-3.20649564885787
IND,fiscal_balance_pct_gdp,2010,-3.48058118972693
IND,interest_payments_pct_revenue,2022,33.9761997637185
IND,interest_payments_pct_revenue,2018,23.011306254749
IND,interest_payments_pct_revenue,2017,24.2919368978606
IND,interest_payments_pct_revenue,2016,24.2105608843598
IND,interest_payments_pct_revenue,2015,25.2096176405981
IND,interest_payments_pct_revenue,2014,27.1850847623906
IND,interest_payments_pct_revenue,2013,25.6891578331182
IND,interest_payments_pct_revenue,2012,24.9086652545747
IND,interest_payments_pct_revenue,2011,22.8683894409753
IND,interest_payments_pct_revenue,2010,22.8257875283649
IND,bank_npl_pct_loans,2025,2.06283569455848
IND,bank_npl_pct_loans,2024,2.50044366571028
IND,bank_npl_pct_loans,2023,3.35890319602042
IND,bank_npl_pct_loans,2022,4.81188454630947
IND,bank_npl_pct_loans,2021,6.54245582956179
IND,bank_npl_pct_loans,2020,7.93883072465331
IND,bank_npl_pct_loans,2019,9.23442899080833
IND,bank_npl_pct_loans,2018,9.46095691207991
IND,bank_npl_pct_loans,2017,9.97528206363178
IND,bank_npl_pct_loans,2016,9.18565591814956
IND,bank_npl_pct_loans,2015,5.88352227400691
IND,bank_npl_pct_loans,2014,4.34584976316208
IND,bank_npl_pct_loans,2013,4.0277286350163
IND,bank_npl_pct_loans,2012,3.37395391664123
IND,bank_npl_pct_loans,2011,2.67019501469286
IND,private_credit_pct_gdp,2025,44.0250903358104
IND,private_credit_pct_gdp,2024,41.6079694330613
IND,private_credit_pct_gdp,2023,40.8940758962907
IND,private_credit_pct_gdp,2022,38.1859763563586
IND,private_credit_pct_gdp,2021,36.8920885102897
IND,private_credit_pct_gdp,2020,40.7867848551821
IND,private_credit_pct_gdp,2019,38.73794497616
IND,private_credit_pct_gdp,2018,38.8975254010362
IND,private_credit_pct_gdp,2017,38.1707138624147
IND,private_credit_pct_gdp,2016,38.2036507912231
IND,private_credit_pct_gdp,2015,51.8675240772049
IND,private_credit_pct_gdp,2014,51.8821873589628
IND,private_credit_pct_gdp,2013,52.385709516972
IND,private_credit_pct_gdp,2012,51.8885076473464
IND,private_credit_pct_gdp,2011,51.2892331325447
IND,private_credit_pct_gdp,2010,50.5553749785224
IND,exports_pct_gdp,2025,22.2630410669804
IND,exports_pct_gdp,2024,22.0639816354399
IND,exports_pct_gdp,2023,22.354801966733
IND,exports_pct_gdp,2022,24.0401716365956
IND,exports_pct_gdp,2021,21.3991583305515
IND,exports_pct_gdp,2020,18.6824769296756
IND,exports_pct_gdp,2019,18.664264897257
IND,exports_pct_gdp,2018,19.9278285988562
IND,exports_pct_gdp,2017,18.7917648392982
IND,exports_pct_gdp,2016,19.1582349105946
IND,exports_pct_gdp,2015,19.8131891564045
IND,exports_pct_gdp,2014,22.9679630081172
IND,exports_pct_gdp,2013,25.430861300519
IND,exports_pct_gdp,2012,24.534430661418
IND,exports_pct_gdp,2011,24.5404113195713
IND,exports_pct_gdp,2010,22.4009332487945
IND,imports_pct_gdp,2025,24.0051596190103
IND,imports_pct_gdp,2024,23.8527091324349
IND,imports_pct_gdp,2023,23.9681500915008
IND,imports_pct_gdp,2022,26.6577666392086
IND,imports_pct_gdp,2021,24.0239304534931
IND,imports_pct_gdp,2020,19.0756283996012
IND,imports_pct_gdp,2019,21.2411386333872
IND,imports_pct_gdp,2018,23.6891407335327
IND,imports_pct_gdp,2017,21.9507321152243
IND,imports_pct_gdp,2016,20.9242508026814
IND,imports_pct_gdp,2015,22.1097247094602
IND,imports_pct_gdp,2014,25.9542227389497
IND,imports_pct_gdp,2013,28.4132706461587
IND,imports_pct_gdp,2012,31.2592910673332
IND,imports_pct_gdp,2011,31.0834686939585
IND,imports_pct_gdp,2010,26.8542732486216
IND,fuel_exports_pct_merch_exports,2024,17.094437885147
IND,fuel_exports_pct_merch_exports,2023,20.7059082080863
IND,fuel_exports_pct_merch_exports,2022,21.7524651912837
IND,fuel_exports_pct_merch_exports,2021,14.2846592727887
IND,fuel_exports_pct_merch_exports,2020,10.0306929080613
IND,fuel_exports_pct_merch_exports,2019,13.7763501701928
IND,fuel_exports_pct_merch_exports,2018,15.06745126951
IND,fuel_exports_pct_merch_exports,2017,12.1859467424678
IND,fuel_exports_pct_merch_exports,2016,10.6421920620902
IND,fuel_exports_pct_merch_exports,2015,11.8719127202525
IND,fuel_exports_pct_merch_exports,2014,19.6340746160473
IND,fuel_exports_pct_merch_exports,2013,20.6668895706043
IND,fuel_exports_pct_merch_exports,2012,18.7788936146643
IND,fuel_exports_pct_merch_exports,2011,18.7585466086377
IND,fuel_exports_pct_merch_exports,2010,17.2296552495647
IND,food_imports_pct_merch_imports,2024,5.06115292488684
IND,food_imports_pct_merch_imports,2023,4.69913000107828
IND,food_imports_pct_merch_imports,2022,4.68745287929006
IND,food_imports_pct_merch_imports,2021,5.05246462548225
IND,food_imports_pct_merch_imports,2020,5.48565406020561
IND,food_imports_pct_merch_imports,2019,3.97304277623304
IND,food_imports_pct_merch_imports,2018,3.85218741928945
IND,food_imports_pct_merch_imports,2017,5.63841140503153
IND,food_imports_pct_merch_imports,2016,6.08873220309444
IND,food_imports_pct_merch_imports,2015,5.2439586896853
IND,food_imports_pct_merch_imports,2014,4.15851458783714
IND,food_imports_pct_merch_imports,2013,3.58128041095053
IND,food_imports_pct_merch_imports,2012,3.61415055311196
IND,food_imports_pct_merch_imports,2011,3.30798828495291
IND,food_imports_pct_merch_imports,2010,3.5188131716977
IND,remittances_pct_gdp,2025,3.80963193396421
IND,remittances_pct_gdp,2024,3.66076475144487
IND,remittances_pct_gdp,2023,3.41414633702944
IND,remittances_pct_gdp,2022,3.42227322133658
IND,remittances_pct_gdp,2021,2.82183503869842
IND,remittances_pct_gdp,2020,3.10855277353444
IND,remittances_pct_gdp,2019,2.93877465566923
IND,remittances_pct_gdp,2018,2.91499156006937
IND,remittances_pct_gdp,2017,2.60108787283474
IND,remittances_pct_gdp,2016,2.73420120455754
IND,remittances_pct_gdp,2015,3.27581644116736
IND,remittances_pct_gdp,2014,3.45190175872427
IND,remittances_pct_gdp,2013,3.76848981172284
IND,remittances_pct_gdp,2012,3.76554510581057
IND,remittances_pct_gdp,2011,3.42826651551382
IND,remittances_pct_gdp,2010,3.19166058450459
IND,fdi_net_inflows_pct_gdp,2025,0.988285383995246
IND,fdi_net_inflows_pct_gdp,2024,0.721648483526777
IND,fdi_net_inflows_pct_gdp,2023,0.802254995836756
IND,fdi_net_inflows_pct_gdp,2022,1.53665241748393
IND,fdi_net_inflows_pct_gdp,2021,1.41217101040888
IND,fdi_net_inflows_pct_gdp,2020,2.40620322673636
IND,fdi_net_inflows_pct_gdp,2019,1.78482633957161
IND,fdi_net_inflows_pct_gdp,2018,1.55821483801456
IND,fdi_net_inflows_pct_gdp,2017,1.50731583255894
IND,fdi_net_inflows_pct_gdp,2016,1.9373641224439
IND,fdi_net_inflows_pct_gdp,2015,2.09211521443253
IND,fdi_net_inflows_pct_gdp,2014,1.69565958990806
IND,fdi_net_inflows_pct_gdp,2013,1.5162764665975
IND,fdi_net_inflows_pct_gdp,2012,1.31293453035323
IND,fdi_net_inflows_pct_gdp,2011,2.0020634629993
IND,fdi_net_inflows_pct_gdp,2010,1.6350340943491
IND,unemployment_rate,2025,4.219
IND,unemployment_rate,2024,4.173
IND,unemployment_rate,2023,4.172
IND,unemployment_rate,2022,4.822
IND,unemployment_rate,2021,6.38
IND,unemployment_rate,2020,7.859
IND,unemployment_rate,2019,6.51
IND,unemployment_rate,2018,7.652
IND,unemployment_rate,2017,7.626
IND,unemployment_rate,2016,7.611
IND,unemployment_rate,2015,7.629
IND,unemployment_rate,2014,7.656
IND,unemployment_rate,2013,7.678
IND,unemployment_rate,2012,7.645
IND,unemployment_rate,2011,7.609
IND,unemployment_rate,2010,7.631
IRN,external_debt_pct_gni,2024,2.21280566524888
IRN,external_debt_pct_gni,2023,2.45280776346942
IRN,external_debt_pct_gni,2022,2.40236604365308
IRN,external_debt_pct_gni,2021,2.69987581539856
IRN,external_debt_pct_gni,2020,2.07575442854437
IRN,external_debt_pct_gni,2019,1.45553662774804
IRN,external_debt_pct_gni,2018,1.43997047778518
IRN,external_debt_pct_gni,2017,1.39231179104553
IRN,external_debt_pct_gni,2016,1.31827151241227
IRN,external_debt_pct_gni,2015,1.57653508272573
IRN,external_debt_pct_gni,2014,1.25206746599556
IRN,external_debt_pct_gni,2013,1.39260534305275
IRN,external_debt_pct_gni,2012,1.15421603802317
IRN,external_debt_pct_gni,2011,2.74169060239135
IRN,external_debt_pct_gni,2010,4.05805118001816
IRN,external_debt_service_pct_exports,2024,0.284993582584259
IRN,external_debt_service_pct_exports,2023,0.330603345807062
IRN,external_debt_service_pct_exports,2022,0.16238790229739
IRN,external_debt_service_pct_exports,2021,0.437279150549298
IRN,external_debt_service_pct_exports,2020,0.620288000844809
IRN,external_debt_service_pct_exports,2019,0.422613619880303
IRN,external_debt_service_pct_exports,2018,0.166737548283308
IRN,external_debt_service_pct_exports,2017,0.465745117802912
IRN,external_debt_service_pct_exports,2016,2.40297736270952
IRN,external_debt_service_pct_exports,2015,0.912017039120813
IRN,external_debt_service_pct_exports,2014,0.487614453122765
IRN,external_debt_service_pct_exports,2013,0.444173683773493
IRN,external_debt_service_pct_exports,2012,0.505689329536826
IRN,external_debt_service_pct_exports,2011,1.04203676500054
IRN,external_debt_service_pct_exports,2010,1.65816700398136
IRN,private_credit_pct_gdp,2016,57.8313383703997
IRN,private_credit_pct_gdp,2015,56.3719593551977
IRN,private_credit_pct_gdp,2014,48.9844792976358
IRN,private_credit_pct_gdp,2013,44.5964991335657
IRN,private_credit_pct_gdp,2012,49.6173234830957
IRN,private_credit_pct_gdp,2011,49.2475078971103
IRN,private_credit_pct_gdp,2010,52.0229498170448
IRN,exports_pct_gdp,2025,25.754375261588
IRN,exports_pct_gdp,2024,23.5514720983508
IRN,exports_pct_gdp,2023,23.9216475542357
IRN,exports_pct_gdp,2022,25.5666185174995
IRN,exports_pct_gdp,2021,22.0192078360416
IRN,exports_pct_gdp,2020,18.3903748639131
IRN,exports_pct_gdp,2019,22.3147082096412
IRN,exports_pct_gdp,2018,29.639694129412
IRN,exports_pct_gdp,2017,21.8329309946109
IRN,exports_pct_gdp,2016,20.3097816144481
IRN,exports_pct_gdp,2015,18.7208345068656
IRN,exports_pct_gdp,2014,22.8306723891643
IRN,exports_pct_gdp,2013,25.1829067419072
IRN,exports_pct_gdp,2012,22.4753001992586
IRN,exports_pct_gdp,2011,24.9333131264674
IRN,exports_pct_gdp,2010,24.399653282909
IRN,imports_pct_gdp,2025,34.4882471351587
IRN,imports_pct_gdp,2024,28.5106585810839
IRN,imports_pct_gdp,2023,25.4719025417845
IRN,imports_pct_gdp,2022,23.3517323048057
IRN,imports_pct_gdp,2021,20.6531717002195
IRN,imports_pct_gdp,2020,25.4940926265882
IRN,imports_pct_gdp,2019,26.2770630040625
IRN,imports_pct_gdp,2018,26.975655484871
IRN,imports_pct_gdp,2017,21.3227621437797
IRN,imports_pct_gdp,2016,19.5674601594385
IRN,imports_pct_gdp,2015,20.7017541543144
IRN,imports_pct_gdp,2014,22.5207477521518
IRN,imports_pct_gdp,2013,21.9038111775683
IRN,imports_pct_gdp,2012,21.6140464814866
IRN,imports_pct_gdp,2011,16.2861016653904
IRN,imports_pct_gdp,2010,19.3709904542309
IRN,fuel_exports_pct_merch_exports,2022,56.361512409332
IRN,fuel_exports_pct_merch_exports,2021,47.9119531286438
IRN,fuel_exports_pct_merch_exports,2020,29.1637868954392
IRN,fuel_exports_pct_merch_exports,2019,38.5316504652718
IRN,fuel_exports_pct_merch_exports,2018,68.6777337315966
IRN,fuel_exports_pct_merch_exports,2017,71.0578843095261
IRN,fuel_exports_pct_merch_exports,2016,67.5862230701503
IRN,fuel_exports_pct_merch_exports,2015,57.7930861182423
IRN,fuel_exports_pct_merch_exports,2014,67.7953155547417
IRN,fuel_exports_pct_merch_exports,2013,71.7172687320017
IRN,fuel_exports_pct_merch_exports,2011,70.5041242804763
IRN,fuel_exports_pct_merch_exports,2010,70.8018189413379
IRN,food_imports_pct_merch_imports,2022,29.4601700206271
IRN,food_imports_pct_merch_imports,2021,30.9322239984819
IRN,food_imports_pct_merch_imports,2020,26.7610078346309
IRN,food_imports_pct_merch_imports,2019,28.0531454667852
IRN,food_imports_pct_merch_imports,2018,25.5591386885995
IRN,food_imports_pct_merch_imports,2017,20.191545455076
IRN,food_imports_pct_merch_imports,2016,20.4927483499843
IRN,food_imports_pct_merch_imports,2015,22.4023283543476
IRN,food_imports_pct_merch_imports,2014,23.3835141856178
IRN,food_imports_pct_merch_imports,2013,27.1072781979137
IRN,food_imports_pct_merch_imports,2011,14.1303676502876
IRN,food_imports_pct_merch_imports,2010,15.2279504772143
IRN,fdi_net_inflows_pct_gdp,2024,0.304914200880697
IRN,fdi_net_inflows_pct_gdp,2023,0.310885408088419
IRN,fdi_net_inflows_pct_gdp,2022,0.354893288694741
IRN,fdi_net_inflows_pct_gdp,2021,0.34982143161472
IRN,fdi_net_inflows_pct_gdp,2020,0.47769170946132
IRN,fdi_net_inflows_pct_gdp,2019,0.433347777066285
IRN,fdi_net_inflows_pct_gdp,2018,0.576106085876311
IRN,fdi_net_inflows_pct_gdp,2017,0.983654956177998
IRN,fdi_net_inflows_pct_gdp,2016,0.70452835935243
IRN,fdi_net_inflows_pct_gdp,2015,0.500987695412685
IRN,fdi_net_inflows_pct_gdp,2014,0.45545387401938
IRN,fdi_net_inflows_pct_gdp,2013,0.609501593960532
IRN,fdi_net_inflows_pct_gdp,2012,0.723850091355471
IRN,fdi_net_inflows_pct_gdp,2011,0.679834574763516
IRN,fdi_net_inflows_pct_gdp,2010,0.74916862626536
IRN,unemployment_rate,2025,8.301
IRN,unemployment_rate,2024,8.146
IRN,unemployment_rate,2023,8.129
IRN,unemployment_rate,2022,9.085
IRN,unemployment_rate,2021,9.282
IRN,unemployment_rate,2020,9.687
IRN,unemployment_rate,2019,10.74
IRN,unemployment_rate,2018,12.195
IRN,unemployment_rate,2017,12.232
IRN,unemployment_rate,2016,12.618
IRN,unemployment_rate,2015,11.166
IRN,unemployment_rate,2014,10.68
IRN,unemployment_rate,2013,10.595
IRN,unemployment_rate,2012,12.275
IRN,unemployment_rate,2011,12.491
IRN,unemployment_rate,2010,13.679
IRQ,external_debt_pct_gni,2024,6.22639916968424
IRQ,external_debt_pct_gni,2023,7.52940734720434
IRQ,external_debt_pct_gni,2022,7.93319206853994
IRQ,external_debt_pct_gni,2021,12.2142568885482
IRQ,external_debt_pct_gni,2020,14.7009987283311
IRQ,external_debt_pct_gni,2019,11.8236722126954
IRQ,external_debt_pct_gni,2018,12.3208283081304
IRQ,external_debt_pct_gni,2017,15.1156613914556
IRQ,external_debt_pct_gni,2016,14.1379782009615
IRQ,external_debt_pct_gni,2015,11.579236426727
IRQ,external_debt_service_pct_exports,2024,2.95676245098624
IRQ,external_debt_service_pct_exports,2023,3.99250437979392
IRQ,external_debt_service_pct_exports,2022,3.61085455056792
IRQ,external_debt_service_pct_exports,2021,5.233179700008
IRQ,external_debt_service_pct_exports,2020,7.80172338370913
IRQ,external_debt_service_pct_exports,2019,2.99500628539015
IRQ,external_debt_service_pct_exports,2018,2.1555189552832
IRQ,external_debt_service_pct_exports,2017,2.28590905651489
IRQ,external_debt_service_pct_exports,2016,2.87715256580691
IRQ,external_debt_service_pct_exports,2015,3.33581373594627
IRQ,fiscal_balance_pct_gdp,2019,2.00239002556102
IRQ,fiscal_balance_pct_gdp,2018,9.42345626419899
IRQ,fiscal_balance_pct_gdp,2017,1.1424097451246
IRQ,fiscal_balance_pct_gdp,2016,-7.07317178167074
IRQ,fiscal_balance_pct_gdp,2015,-6.0108056585636
IRQ,fiscal_balance_pct_gdp,2014,-2.76458776609102
IRQ,interest_payments_pct_revenue,2019,0.00583314613158625
IRQ,interest_payments_pct_revenue,2018,5.25976313291939
IRQ,interest_payments_pct_revenue,2017,2.98770093498904
IRQ,interest_payments_pct_revenue,2016,2.58173133156506
IRQ,interest_payments_pct_revenue,2015,1.1007589716208
IRQ,interest_payments_pct_revenue,2014,0.682069765435531
IRQ,bank_npl_pct_loans,2024,16.5398134318878
IRQ,bank_npl_pct_loans,2023,14.66410619547
IRQ,bank_npl_pct_loans,2022,18.8458136272734
IRQ,bank_npl_pct_loans,2021,18.4925334294474
IRQ,bank_npl_pct_loans,2020,20.9715574138551
IRQ,bank_npl_pct_loans,2019,16.1814499695754
IRQ,bank_npl_pct_loans,2018,17.5475713444444
IRQ,bank_npl_pct_loans,2017,14.8402137701319
IRQ,bank_npl_pct_loans,2016,12.6888140404039
IRQ,bank_npl_pct_loans,2015,9.01708883873133
IRQ,private_credit_pct_gdp,2024,13.9914475902598
IRQ,private_credit_pct_gdp,2023,12.5518993190744
IRQ,private_credit_pct_gdp,2022,9.54125684121782
IRQ,private_credit_pct_gdp,2021,11.1956027502836
IRQ,private_credit_pct_gdp,2020,13.3148576834755
IRQ,private_credit_pct_gdp,2019,8.80896032816847
IRQ,private_credit_pct_gdp,2018,8.58001733266219
IRQ,private_credit_pct_gdp,2017,9.54983973287939
IRQ,private_credit_pct_gdp,2016,10.0766837568499
IRQ,private_credit_pct_gdp,2015,9.8758223889244
IRQ,private_credit_pct_gdp,2014,6.81429545062197
IRQ,private_credit_pct_gdp,2013,6.33564916159929
IRQ,private_credit_pct_gdp,2012,5.90755944993835
IRQ,private_credit_pct_gdp,2011,5.41445203995753
IRQ,private_credit_pct_gdp,2010,5.39309563014871
IRQ,exports_pct_gdp,2024,39.7635173537006
IRQ,exports_pct_gdp,2023,39.6312322400043
IRQ,exports_pct_gdp,2022,44.5259462145341
IRQ,exports_pct_gdp,2021,37.3216528340457
IRQ,exports_pct_gdp,2020,27.750277551257
IRQ,exports_pct_gdp,2019,38.0518681988838
IRQ,exports_pct_gdp,2018,40.8026420265318
IRQ,exports_pct_gdp,2017,33.9160634134979
IRQ,exports_pct_gdp,2016,28.1085236792986
IRQ,exports_pct_gdp,2015,34.5141464410956
IRQ,exports_pct_gdp,2014,38.9417264514779
IRQ,exports_pct_gdp,2013,39.6635365352026
IRQ,exports_pct_gdp,2012,44.5084353612381
IRQ,exports_pct_gdp,2011,44.4175230392819
IRQ,exports_pct_gdp,2010,39.41682921428
IRQ,imports_pct_gdp,2024,37.375421957139
IRQ,imports_pct_gdp,2023,29.8300885590124
IRQ,imports_pct_gdp,2022,24.2328478795559
IRQ,imports_pct_gdp,2021,24.1816154776761
IRQ,imports_pct_gdp,2020,29.992038843889
IRQ,imports_pct_gdp,2019,30.9380702213968
IRQ,imports_pct_gdp,2018,24.9991497435766
IRQ,imports_pct_gdp,2017,25.8648489788178
IRQ,imports_pct_gdp,2016,26.4797965093784
IRQ,imports_pct_gdp,2015,35.0776221572159
IRQ,imports_pct_gdp,2014,30.0407604054258
IRQ,imports_pct_gdp,2013,27.7464818743646
IRQ,imports_pct_gdp,2012,29.1002492300431
IRQ,imports_pct_gdp,2011,27.7538051840835
IRQ,imports_pct_gdp,2010,34.0806504059643
IRQ,fuel_exports_pct_merch_exports,2016,99.9864810010682
IRQ,fuel_exports_pct_merch_exports,2015,99.7872777592791
IRQ,fuel_exports_pct_merch_exports,2014,99.8860619088129
IRQ,fuel_exports_pct_merch_exports,2013,99.7968723357044
IRQ,fuel_exports_pct_merch_exports,2012,99.749740585093
