reporter_code,flow,year,partner_comtrade_code,partner_code,value_usd
ETH,X,2023,262,DJI,98377418.38
ETH,X,2023,266,,47849.399
ETH,X,2023,268,,404391.996
ETH,X,2023,270,,3412.616
ETH,X,2023,276,,135401558.012
ETH,X,2023,288,,371828.611
ETH,X,2023,300,,9511180.009
ETH,X,2023,320,,282349.096
ETH,X,2023,340,,621263.99
ETH,X,2023,344,,21640048.94
ETH,X,2023,348,,205316.711
ETH,X,2023,352,,38558.668
ETH,X,2023,360,,23449869.863
ETH,X,2023,364,IRN,1317347.672
ETH,X,2023,368,IRQ,791680.263
ETH,X,2023,372,,271407.245
ETH,X,2023,376,ISR,104006746.026
ETH,X,2023,380,,56645403.954
ETH,X,2023,384,,282116.57
ETH,X,2023,388,,43152.898
ETH,X,2023,392,,104119341.675
ETH,X,2023,398,,26365.585
ETH,X,2023,400,JOR,39737412.45
ETH,X,2023,404,,64898245.539
ETH,X,2023,408,,1024.4
ETH,X,2023,410,,116131401.522
ETH,X,2023,414,KWT,5761725.817
ETH,X,2023,422,LBN,2630161.623
ETH,X,2023,426,,47048.18
ETH,X,2023,428,,6198080.307
ETH,X,2023,434,LBY,1317595.257
ETH,X,2023,440,,839201.928
ETH,X,2023,442,,664.778
ETH,X,2023,450,,1416450.088
ETH,X,2023,454,,193599.03
ETH,X,2023,458,,10832993.555
ETH,X,2023,462,MDV,1680.379
ETH,X,2023,466,,108810.194
ETH,X,2023,478,,1944.593
ETH,X,2023,480,,324824.822
ETH,X,2023,484,,410948.05
ETH,X,2023,490,,30664606.452
ETH,X,2023,496,,32720.088
ETH,X,2023,504,MAR,2738384.086
ETH,X,2023,508,,43166.733
ETH,X,2023,512,OMN,9973161.09
ETH,X,2023,516,,3263.47
ETH,X,2023,524,NPL,1112163.88
ETH,X,2023,528,,218711710.923
ETH,X,2023,554,,3362650.783
ETH,X,2023,562,,472271.023
ETH,X,2023,566,,1280195.149
ETH,X,2023,579,,5819450.85
ETH,X,2023,586,PAK,35918563.75
ETH,X,2023,591,,501.668
ETH,X,2023,608,,28133.725
ETH,X,2023,616,,4546263.19
ETH,X,2023,620,,4205575.666
ETH,X,2023,624,,2211.727
ETH,X,2023,634,QAT,7855740.968
ETH,X,2023,642,,1524879.158
ETH,X,2023,643,,12934262.357
ETH,X,2023,646,,121229.743
ETH,X,2023,682,SAU,297920261.054
ETH,X,2023,686,,37426.319
ETH,X,2023,688,,36202.869
ETH,X,2023,690,,225925.874
ETH,X,2023,694,,1453383.884
ETH,X,2023,699,IND,139250487.678
ETH,X,2023,702,,73469216.877
ETH,X,2023,703,,191738.456
ETH,X,2023,704,,47887434.249
ETH,X,2023,705,,951672.743
ETH,X,2023,706,SOM,142156892.409
ETH,X,2023,710,,9976816.545
ETH,X,2023,716,,347400.847
ETH,X,2023,724,,11535264.797
ETH,X,2023,728,SSD,2604973.909
ETH,X,2023,729,SDN,52840537.139
ETH,X,2023,748,,435570.137
ETH,X,2023,752,,7213921.133
ETH,X,2023,757,,4407546.019
ETH,X,2023,760,SYR,107447.912
ETH,X,2023,764,,7107771.618
ETH,X,2023,768,,51796.63
ETH,X,2023,784,ARE,163901925.094
ETH,X,2023,788,TUN,433287.989
ETH,X,2023,792,TUR,46367426.13
ETH,X,2023,800,,1711701.545
ETH,X,2023,804,,1394.992
ETH,X,2023,807,,27974.303
ETH,X,2023,818,EGY,8711754.285
ETH,X,2023,826,,41452027.206
ETH,X,2023,834,,180446.528
ETH,X,2023,842,,276456879.815
ETH,X,2023,854,,184687.743
ETH,X,2023,882,,1552.115
ETH,X,2023,887,YEM,31741030.051
ETH,X,2023,894,,86726.474
DJI,M,2023,4,AFG,4699.451
DJI,M,2023,8,,18614.324
DJI,M,2023,12,DZA,578609.718
DJI,M,2023,16,,94223.738
DJI,M,2023,20,,770919.33
DJI,M,2023,28,,103903.765
DJI,M,2023,31,,540.068
DJI,M,2023,32,,1081529.545
DJI,M,2023,36,,1947013.924
DJI,M,2023,40,,2556554.502
DJI,M,2023,48,BHR,845346.495
DJI,M,2023,50,BGD,533377.41
DJI,M,2023,56,,28384729.717
DJI,M,2023,68,,291.968
DJI,M,2023,76,,77537016.102
DJI,M,2023,84,,362185.501
DJI,M,2023,96,,93750.322
DJI,M,2023,100,,3132446.108
DJI,M,2023,116,,21424.099
DJI,M,2023,124,,38792528.862
DJI,M,2023,132,,527208.097
DJI,M,2023,144,LKA,6315.756
DJI,M,2023,148,,14991.999
DJI,M,2023,152,,480519.477
DJI,M,2023,156,,935978165.893
DJI,M,2023,170,,139322.219
DJI,M,2023,191,,46523.006
DJI,M,2023,203,,171705.992
DJI,M,2023,204,,17297.522
DJI,M,2023,208,,2873648.083
DJI,M,2023,231,ETH,128259041.73
DJI,M,2023,232,ERI,252151.565
DJI,M,2023,233,,495.93
DJI,M,2023,246,,3875458.051
DJI,M,2023,251,,67029655.851
DJI,M,2023,268,,6119.289
DJI,M,2023,276,,31461966.276
DJI,M,2023,288,,158122.813
DJI,M,2023,300,,193617.704
DJI,M,2023,332,,41410.14
DJI,M,2023,344,,1737386.218
DJI,M,2023,348,,160034.401
DJI,M,2023,352,,346459.685
DJI,M,2023,360,,293692519.353
DJI,M,2023,364,IRN,1720836.44
DJI,M,2023,368,IRQ,4777176.428
DJI,M,2023,372,,669434.056
DJI,M,2023,376,ISR,118265.337
DJI,M,2023,380,,20119319.998
DJI,M,2023,384,,2084784.239
DJI,M,2023,392,,216564801.268
DJI,M,2023,400,JOR,4162164.161
DJI,M,2023,404,,3576570.211
DJI,M,2023,410,,23342030.496
DJI,M,2023,414,KWT,384427.423
DJI,M,2023,418,,41371.043
DJI,M,2023,422,LBN,633344.92
DJI,M,2023,430,,827015.006
DJI,M,2023,442,,22036.57
DJI,M,2023,450,,317282.52
DJI,M,2023,458,,224316869.085
DJI,M,2023,470,,1487569.92
DJI,M,2023,480,,62906.63
DJI,M,2023,484,,1279865.86
DJI,M,2023,490,,2102143.719
DJI,M,2023,498,,131304.582
DJI,M,2023,504,MAR,506501.103
DJI,M,2023,508,,376710.026
DJI,M,2023,512,OMN,215623736.958
DJI,M,2023,516,,353775.612
DJI,M,2023,528,,6214937.298
DJI,M,2023,554,,2216706.896
DJI,M,2023,558,,4914.008
DJI,M,2023,562,,34627.489
DJI,M,2023,566,,390.88
DJI,M,2023,570,,975.57
DJI,M,2023,579,,185812.903
DJI,M,2023,586,PAK,74947956.464
DJI,M,2023,591,,268953.719
DJI,M,2023,608,,6760.379
DJI,M,2023,612,,10316.992
DJI,M,2023,616,,3205574.28
DJI,M,2023,620,,934764.251
DJI,M,2023,634,QAT,5126956.077
DJI,M,2023,642,,1652433.497
DJI,M,2023,643,,358075.45
DJI,M,2023,646,,81.98
DJI,M,2023,654,,50305.419
DJI,M,2023,666,,155181.49
DJI,M,2023,682,SAU,451982594.264
DJI,M,2023,686,,14772.304
DJI,M,2023,694,,1277.29
DJI,M,2023,699,IND,766990398.561
DJI,M,2023,702,,142690327.094
DJI,M,2023,704,,6945769.48
DJI,M,2023,705,,415045.894
DJI,M,2023,706,SOM,84194189.774
DJI,M,2023,710,,13937858.748
DJI,M,2023,724,,12217129.896
DJI,M,2023,728,SSD,5482.819
DJI,M,2023,729,SDN,79602.018
DJI,M,2023,732,,33519.341
DJI,M,2023,748,,1245277.096
DJI,M,2023,752,,3347797.008
DJI,M,2023,757,,4627198.061
DJI,M,2023,760,SYR,17256.884
DJI,M,2023,764,,13178532.527
DJI,M,2023,768,,46929.18
DJI,M,2023,772,,185450.384
DJI,M,2023,784,ARE,605929033.665
DJI,M,2023,788,TUN,310215.16
DJI,M,2023,792,TUR,490570728.771
DJI,M,2023,795,,556.145
DJI,M,2023,796,,23822.63
DJI,M,2023,800,,11774.948
DJI,M,2023,804,,35479811.893
DJI,M,2023,818,EGY,118794294.353
DJI,M,2023,826,,22433416.236
DJI,M,2023,834,,35316.836
DJI,M,2023,842,,66404660.785
DJI,M,2023,858,,50480.942
DJI,M,2023,876,,17812.561
DJI,M,2023,887,YEM,4557965.423
DJI,M,2023,894,,25165.165
DJI,M,2023,899,,2830721.332
DJI,X,2023,8,,43149.186
DJI,X,2023,16,,5.627
DJI,X,2023,24,,203089.352
DJI,X,2023,40,,5896.455
DJI,X,2023,48,BHR,179540.689
DJI,X,2023,56,,636982.078
DJI,X,2023,70,,50.08
DJI,X,2023,72,,1119766.4
DJI,X,2023,76,,300.482
DJI,X,2023,112,,1783.86
DJI,X,2023,116,,852121.149
DJI,X,2023,120,,23046.116
DJI,X,2023,124,,22211279.242
DJI,X,2023,140,,168810.0
DJI,X,2023,144,LKA,407121.952
DJI,X,2023,148,,5635324.139
DJI,X,2023,156,,115903496.199
DJI,X,2023,170,,869.371
DJI,X,2023,178,,524046.01
DJI,X,2023,192,,44989.114
DJI,X,2023,204,,192641.707
DJI,X,2023,208,,28.135
DJI,X,2023,231,ETH,3995002544.061
DJI,X,2023,232,ERI,71285.711
DJI,X,2023,233,,746117.591
DJI,X,2023,246,,959.533
DJI,X,2023,251,,84347226.911
DJI,X,2023,266,,916822.854
DJI,X,2023,268,,8032.807
DJI,X,2023,270,,14668.52
DJI,X,2023,276,,1349213.711
DJI,X,2023,288,,0.006
DJI,X,2023,300,,132142.881
DJI,X,2023,324,,243838.983
DJI,X,2023,344,,211682.113
DJI,X,2023,352,,2239.073
DJI,X,2023,360,,924067.859
DJI,X,2023,368,IRQ,9812.233
DJI,X,2023,380,,293726.547
DJI,X,2023,384,,510417.444
DJI,X,2023,392,,610429.728
DJI,X,2023,400,JOR,318107.353
DJI,X,2023,404,,13093160.743
DJI,X,2023,410,,799706.888
DJI,X,2023,414,KWT,484890.649
DJI,X,2023,426,,250401.5
DJI,X,2023,434,LBY,1368100.208
DJI,X,2023,450,,47483.22
DJI,X,2023,458,,1944688.161
DJI,X,2023,466,,1824602.951
DJI,X,2023,478,,42311.124
DJI,X,2023,480,,4398.063
DJI,X,2023,490,,1111.034
DJI,X,2023,496,,490711.499
DJI,X,2023,504,MAR,35328.889
DJI,X,2023,508,,5293.6
DJI,X,2023,512,OMN,37885596.855
DJI,X,2023,516,,456597.552
DJI,X,2023,528,,883662.004
DJI,X,2023,540,,10165.322
DJI,X,2023,562,,514806.718
DJI,X,2023,566,,4179129.538
DJI,X,2023,579,,1688.1
DJI,X,2023,586,PAK,0.006
DJI,X,2023,608,,963020.333
DJI,X,2023,616,,112.54
DJI,X,2023,620,,219747.776
DJI,X,2023,634,QAT,2256074.671
DJI,X,2023,642,,35453.476
DJI,X,2023,643,,1801.777
DJI,X,2023,646,,511805.456
DJI,X,2023,660,,1001.606
DJI,X,2023,682,SAU,4596386.174
DJI,X,2023,686,,302629.558
DJI,X,2023,690,,22835.694
DJI,X,2023,694,,356101.91
DJI,X,2023,699,IND,1406588.567
DJI,X,2023,702,,303338.318
DJI,X,2023,706,SOM,53985840.285
DJI,X,2023,710,,5582071.022
DJI,X,2023,716,,2226469.268
DJI,X,2023,724,,7617323.705
DJI,X,2023,728,SSD,39476.1
DJI,X,2023,729,SDN,4509957.361
DJI,X,2023,740,,393.89
DJI,X,2023,752,,10121.623
DJI,X,2023,757,,347676.259
DJI,X,2023,764,,140379.644
DJI,X,2023,768,,137278.509
DJI,X,2023,784,ARE,221977768.265
DJI,X,2023,792,TUR,31303304.79
DJI,X,2023,796,,5109.316
DJI,X,2023,800,,212864.109
DJI,X,2023,804,,1350.48
DJI,X,2023,818,EGY,109359.327
DJI,X,2023,826,,1704626.583
DJI,X,2023,834,,3267.514
DJI,X,2023,842,,76016270.758
DJI,X,2023,887,YEM,66164522.0
DJI,X,2023,894,,1607553.192
DJI,X,2023,899,,1844292.578
