country_code,year,access_to_electricity_pct,agriculture_pct_gdp,external_debt_private_nonguaranteed_usd,external_debt_public_publicly_guaranteed_usd,external_debt_stock_total_usd,gdp_per_capita_usd,gni_per_capita_atlas_usd,industry_pct_gdp,internet_users_pct,life_expectancy_years,manufacturing_pct_gdp,population,services_pct_gdp,urban_population_pct
ETH,2014,27.2,38.5204496889284,,16202538305.3,16946037499.2,549.986577082588,530.0,13.4713245062584,7.699999809,62.927,3.99132524576571,101115610.0,39.8920084959331,19.0262870788574
ETH,2015,29.0,36.0569753905786,,19497094126.8,20443875424.1,597.912113218663,570.0,16.2977936386153,13.8551755555556,63.592,4.4046191387627,103867135.0,39.5457091545031,19.451566696167
ETH,2016,42.9,34.6969564523634,,22134594466.1,23396722284.1,641.651523286233,620.0,21.9325618536317,15.3669238595896,64.162,5.69139715520615,106718162.0,36.7245794030803,19.8763618469238
ETH,2017,44.3,33.7792813400479,,25235394829.6,26170602394.7,696.348429076216,670.0,23.5819066692345,15.62440014,64.766,6.18658862115693,109666481.0,36.6336554444575,20.3084850311279
ETH,2018,44.8,31.218806650139,,28851072282.7,29842524863.7,739.702022272086,730.0,27.3057073073258,15.88619995,65.257,5.82761795063908,112664152.0,36.4097339173082,20.7838096618652
ETH,2019,48.0,33.6333246910556,,29576811585.8,30377335498.2,793.473247218996,790.0,24.8223642567601,15.98460007,65.741,5.59436815447675,115737383.0,37.1502538857618,21.2486705780029
ETH,2020,51.1,35.5582700358115,,31016157752.2,32364057104.1,829.790982552951,820.0,23.1022952225268,16.06959915,65.969,5.30328095402222,118917671.0,36.8280723461663,21.6260051727295
ETH,2021,54.2,37.5791137563489,,30152292984.2,32000197807.2,893.009835441784,880.0,21.8500262627975,16.6981031,65.33,4.60568847862545,122138588.0,36.5357433727102,22.1067085266113
ETH,2022,55.0,37.6422268391462,,29043868834.0,30620768251.9,982.103161502198,960.0,22.7175269594537,17.9836998,66.897,4.24106228559317,125384287.0,36.5535172722288,22.7367687225342
ETH,2023,55.4,35.7864807851174,,31910431158.7,33273672181.5,1055.81091593061,1030.0,24.4836822236256,20.33749962,67.315,4.47900683976997,128691692.0,36.9795925806776,23.0586471557617
ETH,2024,56.6,34.7737782046291,,33950250175.6,36548259483.3,1133.88279681256,1100.0,25.3549716563985,21.94129944,67.603,4.39391406309022,132059767.0,37.4719406431566,23.6222839355469
ETH,2025,,32.8186147009719,,,,932.729352775179,1110.0,27.7637225418579,,,4.20246448198783,135472051.0,36.5746477461315,24.1096952088946
IND,2010,76.3,17.0265090136912,127289639000.0,100563268387.3,290427544563.2,1347.51939071367,1210.0,30.7250782285817,7.5,67.162,17.0299342498624,1243481564.0,45.0337495625601,30.9042190810094
IND,2011,79.5,17.191973558015,142313869000.0,107925728806.8,334399298473.1,1445.46127486037,1350.0,30.1616797630407,10.07,67.623,16.1393374446289,1261224954.0,45.4421452512796,31.2746502853309
IND,2012,79.9,16.8453770661356,173217995000.0,119894791006.4,392576050359.7,1429.32199520032,1460.0,29.3985276965289,11.10000038,68.076,15.8169230071066,1278674502.0,46.3011472980511,31.5898935604399
IND,2013,83.1,17.1484235433697,206950691000.0,121461812286.0,427245079805.9,1432.84397512195,1500.0,28.4048995600246,12.30000019,68.499,15.253022692586,1295829511.0,46.6987147692338,31.9096789235237
IND,2014,85.1,16.7919345145039,213654172000.0,152515175893.8,457507409077.4,1553.88396075118,1540.0,27.6564012026443,13.5,68.932,15.0655701107589,1312277191.0,47.8224137556558,32.2288233408821
IND,2015,88.0,16.1745081068401,229444505000.0,162310887267.5,478831010025.1,1583.99815907985,1580.0,27.34739147794,14.89999962,69.326,15.5838545863713,1328024498.0,47.7837481204463,32.5472990022299
IND,2016,89.6,16.3638005616331,213247629000.0,153013284921.7,455541896498.9,1707.50892912243,1670.0,26.6189999399789,16.5,69.709,15.1622371332529,1343944296.0,47.7494012900074,32.8650780972823
IND,2017,91.8,16.5583314049368,225284025000.0,183017515967.3,511575707373.6,1950.10468280866,1790.0,26.5000166464804,18.20000076,70.068,15.0182387501718,1359657400.0,47.6708899682407,33.1821328157539
IND,2018,95.7,16.031630686449,231178894000.0,180539953724.2,521175685410.0,1966.25455171679,1970.0,26.4120919013735,20.0813000379384,70.415,14.8815306673017,1374659064.0,48.4315663156522,33.4984353473598
IND,2019,95.9,16.7555683032837,256729144000.0,192007477543.8,561017395481.3,2041.42863698585,2070.0,24.5914753075066,29.52350044,70.746,13.4558075633394,1389030312.0,50.0849578546822,33.8139578818147
IND,2020,96.5,18.6685376603727,262911384000.0,192805075629.9,564979321177.1,1907.04251637669,1900.0,25.1229058078344,43.40544313,70.156,14.1204853576923,1402617695.0,47.9326881092162,34.1286726088333
IND,2021,99.6,17.3725615260314,268901719000.0,205281682146.0,611987174447.7,2239.61384367482,2170.0,26.466523606501,49.2580986,67.282,14.3770288531286,1414203896.0,47.8472234596709,34.4425517181304
IND,2022,99.2,18.2106659929942,260404303000.0,205217150708.4,615514904164.5,2279.98145719369,2360.0,25.6040259797277,55.9,71.698,13.3327202623974,1425423212.0,47.1727519374304,34.7555673994206
IND,2023,99.5,17.6565389328245,283349552000.0,214911618610.1,647556415555.5,2434.44826340989,2490.0,25.5525555206094,60.25230026,72.003,13.312843875072,1438069596.0,47.5864648020094,35.0676918424186
IND,2024,99.9,17.5735799524173,316357573000.0,238949800499.3,716456023890.4,2591.9916607122,2550.0,25.1722625905927,64.9434967,72.235,13.1392199491326,1450935791.0,47.9706270733631,35.3788972368389
IND,2025,,16.2342483910129,,,,2702.47987141553,2760.0,25.2049600095376,70.0,,13.4710550684648,1463865525.0,49.337715077834,35.689155772396
IRN,2010,99.4,6.49939072557201,0.0,5959567188.3,19768742370.1,6291.19443655454,5910.0,44.2093794197457,15.9,74.39,12.7839080636811,77420842.0,51.1373145239641,70.6092626774386
IRN,2011,99.5,4.64211620456629,0.0,4750904847.8,17260291984.0,8025.68743364356,6680.0,46.2322885720868,19.0,74.721,13.7921914678481,78383598.0,48.7236875755503,71.204050944517
IRN,2012,99.5,6.79693716710654,0.0,4347214490.5,7481954468.2,8114.08099831877,7310.0,42.0941632127045,22.73,75.039,16.3771989024111,79370580.0,50.4291162835523,71.7633634041294
IRN,2013,99.8,8.77490977276026,0.0,4040211250.8,7013042464.9,6222.74194840326,7220.0,42.7788684660118,29.95,75.349,15.7296956213052,80414686.0,47.6419116595481,72.3030873515412
IRN,2014,100.0,9.37842415684426,0.0,3320128109.2,5817911004.0,5672.06372896319,6660.0,39.2282280462408,39.353614505223,75.635,15.5847556165887,81502045.0,49.3556902392447,72.8324070385223
IRN,2015,100.0,10.0916014141126,0.0,2460324353.0,6455859301.0,4952.73355532178,5460.0,32.1747396532204,45.3349761533285,75.907,13.4507444091979,82619362.0,55.1819574554845,73.3561403575949
IRN,2016,100.0,8.44788029281743,0.0,826827142.6,6058410415.5,5710.59947089104,5530.0,34.3222829592861,53.2267716709857,76.155,13.3188366338022,83812228.0,54.0362259638003,73.8796100096595
IRN,2017,99.9,8.49044927227644,0.0,589258286.2,6819093933.4,6000.93346404409,5640.0,36.1413931191139,64.0439736249513,76.396,14.1352502087451,85026754.0,52.2187211572302,74.4011840820312
IRN,2018,100.0,9.63092024660805,1199674000.0,437139539.8,5773699803.6,4783.01067340237,5390.0,37.1484284566829,70.2005650008363,76.621,16.2321484820513,86117998.0,50.0804565914419,74.8034286499023
IRN,2019,100.0,11.8081014676882,914686000.0,370082138.3,4855393068.1,3997.4935449585,4710.0,33.4149250633862,72.4509047672065,76.855,18.6553365055555,87051648.0,51.6940341555612,75.2038879394531
IRN,2020,100.0,11.6933506979702,893910000.0,418801442.7,5433188395.8,3202.50003502169,3980.0,37.2091421301924,75.56986637,74.141,22.8664333169659,87723443.0,48.8099207761974,75.5986404418945
IRN,2021,100.0,10.6344854027271,727358000.0,332365274.2,10348874166.9,4605.14881318992,4110.0,39.2258766162135,78.5957366,73.752,23.4410696987665,88455488.0,47.7420163958042,75.9926376342773
IRN,2022,100.0,10.6950417706195,727358000.0,396711185.2,9459955524.4,4721.20437099984,4390.0,41.2187779051327,81.71649933,76.799,22.2248337587519,89524246.0,45.3409025944645,76.3342208862305
IRN,2023,100.0,10.750872506583,727358000.0,388146480.3,9900872535.1,5049.29931642754,5070.0,38.7761581460708,83.71050262,77.654,21.6209508991788,90608707.0,47.6289165729509,76.6759567260742
IRN,2024,100.0,10.8003685937198,727358000.0,323488047.1,9654298895.5,5190.16959024821,5130.0,36.0697233713856,85.3404007,77.854,20.5908961207021,91567738.0,49.7874655706935,77.0201263427734
IRN,2025,,10.5944482254371,,,,3924.38017821898,4650.0,39.6408220367612,,,,92417681.0,47.0937322635311,77.3761530941751
IRQ,2010,98.4,5.16228354680036,,,,4461.75196161555,4390.0,55.7934951548678,2.5,68.092,2.26990680451983,31045366.0,39.6860480275684,69.0582953378474
IRQ,2011,98.0,4.56377343749618,,,,5775.54229080293,4740.0,62.5480287876873,5.0,68.435,2.82190329286093,32161424.0,33.4821077639761,69.1252233869916
IRQ,2012,99.3,4.12427143758484,,,,6477.59618450955,5980.0,60.576988513607,7.099999905,68.827,2.72177631792452,33654842.0,35.8893880581268,69.2222213745117
IRQ,2013,99.0,4.76843971585529,,,,6650.35282247395,6620.0,57.69152678908,9.199999809,69.047,2.29763484409581,35281989.0,37.9634247963375,69.444450378418
IRQ,2014,99.2,4.92940777204755,,,,6249.39226978969,6440.0,55.3075963759279,11.6453267304545,69.679,1.87706381634762,36550059.0,40.1122330492623,69.6666641235352
IRQ,2015,99.4,4.19186817517212,,15545223030.9,19135602755.0,4440.14189252367,5460.0,45.340288824262,15.21440029,69.977,2.1752084247609,37560535.0,51.2496561823717,69.920524597168
IRQ,2016,99.7,3.97718981146129,,18147231927.8,23353445730.2,4334.42096404188,5060.0,46.1825020614016,19.87719917,68.683,2.25286887717333,38469627.0,50.7798718007565,69.9123778259643
IRQ,2017,99.9,2.97672780101335,,21978614420.3,28081416224.6,4759.2846435467,4430.0,51.3296814634291,25.96920013,69.788,2.17439874253532,39337353.0,47.0337230035122,69.8944511190753
IRQ,2018,99.9,2.81581764320492,,22475314270.2,27797448159.7,5646.68932074742,4820.0,54.1699427538136,33.92810059,71.116,2.03197771830623,40265624.0,44.1911800508283,69.8765148865842
IRQ,2019,100.0,3.77000825306199,,22705596068.1,27486478709.1,5671.8568632942,5520.0,53.1094032824868,44.3263465511579,71.245,2.13753149649538,41192171.0,44.4241091757329,69.8683395385742
IRQ,2020,100.0,6.08867414692412,,22804738064.5,26328297576.5,4295.18945121228,4720.0,39.9040972152303,53.67779922,69.651,2.5884272681538,42116605.0,54.8196487805,69.8683166503906
IRQ,2021,100.0,3.27919752953038,,20613870737.4,25360186233.3,4868.49431080783,4740.0,54.6088877710074,65.00219727,70.704,2.47340478053043,43071211.0,42.6181068349405,69.8682708740234
IRQ,2022,100.0,2.05870621388374,,17935651987.7,22722727263.8,6520.73154560584,5510.0,65.2721245594509,78.71560926,72.037,2.24623679872033,44070551.0,33.1587203052795,69.8682861328125
IRQ,2023,100.0,3.10603121448412,,15685589004.2,20318433379.4,5965.31835077761,5920.0,53.9604851597879,81.80889893,72.324,3.01603625131993,45074049.0,43.6679408901657,69.868278503418
IRQ,2024,100.0,3.39457505861722,300000000.0,12931630316.7,17517006333.0,6073.61032342708,6030.0,51.5717701751509,81.47450256,72.424,4.08706182141497,46042015.0,45.76618170304,69.8861494108913
IRQ,2025,,3.41368848141125,,,,5409.67899716967,5690.0,45.3907401476956,,,3.99653911601582,47020774.0,52.2722650068713,69.9396739468105
ISR,2010,100.0,1.83828057709311,,,,31398.9266927022,30770.0,20.8568652254978,67.5,81.6024390243903,14.043791039316,7623600.0,66.7427152391172,91.7316426703946
ISR,2011,100.0,1.85284294203979,,,,34476.7252065949,32820.0,20.1387855782418,68.8738779907441,81.6560975609756,13.5908818669391,7765800.0,67.5534630041115,91.7304024673781
ISR,2012,100.0,1.49484781325948,,,,33268.7066672115,33500.0,20.4673367409591,70.8,81.7048780487805,13.7690007635811,7910500.0,67.9355103997546,91.7276502819515
ISR,2013,100.0,1.5233149487473,,,,36980.622214228,35470.0,20.5754790666646,70.250311945,82.0560975609756,12.9828311268844,8059500.0,67.6308295595479,91.7227831465406
ISR,2014,100.0,1.39092717696261,,,,38265.3651949373,37000.0,19.9649384224167,75.0177531628076,82.1536585365854,12.5092649781181,8215700.0,68.0577220423209,91.7151980935716
ISR,2015,100.0,1.42574237362895,,,,36138.13561386,36900.0,19.9967940857239,77.3520896572253,82.0512195121951,12.9237212257425,8380100.0,68.2509380291374,91.7042921554705
ISR,2016,100.0,1.45872080858947,,,,37571.2561196275,37240.0,19.1747519313502,79.6531241815281,82.4073170731707,12.0961436457446,8546000.0,69.0665910321573,91.6894623646632
ISR,2017,100.0,1.44031962010396,,,,41013.2575323519,38600.0,18.6810595382266,81.5811835871611,82.5512195121951,11.5023862456544,8713300.0,70.1761637750873,91.6701057535759
ISR,2018,100.0,1.39351241557999,,,,42269.3770257585,41960.0,18.8779508643639,83.7331569615326,82.8024390243903,11.678065693861,8882800.0,70.1482557732948,91.6456193546346
ISR,2019,100.0,1.35332886174885,,,,44091.8678022544,44110.0,18.9502208227104,86.7878776180583,82.8048780487805,11.6354672967477,9054000.0,70.4511708134579,91.6154002002652
ISR,2020,100.0,1.37217783069975,,,,44590.8237253282,43330.0,19.4824194045547,90.12734091,82.6487804878049,12.3190734802149,9215100.0,70.2594165334813,91.5788453228939
ISR,2021,100.0,1.33051800415199,,,,52258.4693499398,49640.0,18.9071512661919,90.29689758,82.5,11.9008173223304,9371400.0,70.667321291066,91.5353517549466
ISR,2022,100.0,1.18596323576565,,,,54947.2091250715,55460.0,19.2164026469324,91.85079615,82.7,12.0735689690971,9557500.0,70.5027339425603,91.4979834273327
ISR,2023,100.0,1.39228590650126,,,,52126.4489280033,54480.0,18.1095322410277,87.03842615,83.1951219512195,11.4833400691841,9849000.0,72.4524533292347,91.5089569794505
ISR,2024,100.0,1.28513289583824,,,,54216.5218142787,53090.0,17.2250963788776,88.18242225,83.1975609756098,11.2422190872096,10002200.0,72.846943224759,91.536188843818
ISR,2025,,,,,,60336.8477964194,56180.0,,,,,10122800.0,,91.5783060866328
JOR,2010,100.0,4.97053082877959,1264789000.0,6323223163.6,16894215040.7,4139.04283161368,3950.0,28.2254980108813,27.2,73.797,17.0273626395621,7297043.0,55.6725687705241,82.2601083887084
JOR,2011,99.6,4.59269751586294,1501014000.0,6126047071.4,17477930466.6,4363.42800211536,4140.0,29.0139578202987,34.9,73.929,17.4312319514199,7480424.0,55.2876012093754,83.5505043825064
JOR,2012,99.5,3.97973556725392,1803253000.0,6115952264.0,18297915662.4,4593.83609729005,4400.0,28.1081114632299,37.0,74.087,17.0397122805091,7587127.0,56.8241480693032,84.9592629639423
JOR,2013,99.7,3.97733734427352,2145338000.0,8684990532.2,23003169930.4,4739.02253641778,4510.0,27.649231876622,41.4,74.282,17.714415635766,7991809.0,56.8785225642831,86.4627110188335
JOR,2014,99.8,4.24636795376777,2112704000.0,9531781506.8,24125234088.8,4610.60460269382,4380.0,27.7526247466984,46.2,74.606,17.303213490517,8791710.0,56.6802868110822,88.0371754329978
JOR,2015,99.9,4.43181485575889,2366620000.0,10854758224.8,25598481274.6,4441.61896013754,4220.0,27.8075756380239,54.22000122,75.06,16.8941877472506,9544729.0,56.6627368477007,89.8881391939133
JOR,2016,100.0,4.64825852368191,2314366000.0,12506629257.7,27110465347.6,4366.06999647268,4200.0,27.2809702412381,56.15000153,75.55,16.6342767215741,10006367.0,56.9326459629893,90.56272794707
JOR,2017,100.0,4.56751477814013,2460155000.0,15158743078.9,30051818034.6,4449.34618076611,4300.0,27.0180054886121,64.5,76.071,16.640481827841,10234226.0,56.7132130738762,90.8764609714428
JOR,2018,99.9,4.46958792425547,3070704000.0,16363168363.7,31925591353.8,4533.97658437205,4480.0,26.5225865984798,65.2,76.491,16.3691562005082,10462306.0,56.7986372748123,91.2008859099729
JOR,2019,99.9,4.39686183197217,3614366000.0,16852819252.5,33493554481.7,4557.79334729121,4580.0,26.6766263222712,70.08470154,76.865,16.2672175469361,10671891.0,57.3739869954865,91.515966492507
JOR,2020,99.9,4.73287537525391,3905070000.0,18778487927.6,38038131759.6,4411.48321838396,4460.0,25.9968690119366,78.4178009,75.583,15.7398635538202,10865228.0,58.0169639841402,91.8216722992319
JOR,2021,99.9,4.82885342865116,4069718000.0,19865916632.4,41757187873.1,4581.71967230365,4650.0,25.9424024132434,85.999997,74.204,15.4545367497795,11066356.0,57.128044862892,92.117972910453
JOR,2022,100.0,4.76761883150185,3606761000.0,19227242486.9,41170195546.7,4754.41362207378,4810.0,27.2393929604017,90.4999984,77.088,15.6966755214311,11256263.0,56.3893780997628,92.4048379066163
JOR,2023,100.0,4.95629590864962,3568451000.0,22489380179.8,44559287366.0,4906.23543006639,4890.0,26.790780203604,92.53443944,77.814,16.3810729367401,11439213.0,57.5358008679515,92.682236868336
JOR,2024,100.0,5.24177916006358,2709577000.0,23707731206.0,46966040104.7,5073.92103605892,4880.0,26.8665066748688,95.62244985,77.981,16.8649437367506,11552876.0,57.363972712669,92.9501393764286
JOR,2025,,5.56169367394688,,,,5347.77731384797,5260.0,27.3701721892728,,,17.3719425926956,11520684.0,56.7678244696911,93.2085150119551
KWT,2010,100.0,0.451728985475114,,,,39212.252220155,42850.0,66.0655582815397,61.40000153,77.7262195121951,5.97790318611957,2943372.0,47.0401906716711,100.0
KWT,2011,100.0,0.438835825324165,,,,49169.6063813095,44350.0,72.7249733972566,65.7690706867398,78.052243902439,5.6131394558656,3132814.0,38.8294818780374,100.0
KWT,2012,100.0,0.359874300848834,,,,52155.2225833921,50830.0,74.8123207433144,70.44999695,78.3950243902439,5.96446653129308,3337109.0,36.780475654361,100.0
KWT,2013,100.0,0.355177608949371,,,,49651.0439275077,53530.0,73.0986938777857,75.45999908,78.7418048780488,5.87984162345434,3507844.0,38.1405373589437,100.0
KWT,2014,100.0,0.450636106109894,,,,44368.7813457751,51350.0,70.5483167543953,78.69999695,79.0803414634146,5.54227898196232,3665876.0,42.1708386044131,100.0
KWT,2015,100.0,0.537729008869637,,,,29882.2126495698,41830.0,55.9358456541559,82.0,79.3765609756098,6.97750997601227,3834574.0,58.4383547268602,100.0
KWT,2016,100.0,0.518592131185869,,,,27323.6890735517,34920.0,52.134780154177,85.59999847,79.6775853658537,7.20205740085411,4004096.0,60.710435050585,100.0
KWT,2017,100.0,0.525092139249465,,,,29047.6536135703,30650.0,55.6192158978196,97.9999893344615,79.9160731707317,7.50147665024303,4154812.0,56.789146483868,100.0
KWT,2018,100.0,0.44590687116951,,,,32067.9623756889,32340.0,60.1276537174576,99.5988495907557,80.1063658536585,7.42772872434798,4323515.0,51.7512772593754,100.0
KWT,2019,100.0,0.370434138380291,,,,31707.8737443551,35680.0,57.7186566770031,99.5426764518489,81.969756097561,6.37931499205825,4442316.0,54.6024842626311,100.0
KWT,2020,100.0,0.496326689989677,,,,25236.0755848941,33150.0,48.4612101735294,99.10587017,78.7609756097561,9.09212377718903,4400267.0,66.9624896439687,100.0
KWT,2021,100.0,0.473024818982534,,,,34018.6342592913,35990.0,58.3067931153035,99.7,78.7365853658537,11.0425527919078,4360865.0,53.4881361305761,100.0
KWT,2022,100.0,0.402460238899801,,,,39981.7691035833,39120.0,65.7663289580606,99.74729919,80.5878048780488,7.8743575039131,4589643.0,44.820980636545,100.0
KWT,2023,100.0,0.468514016254576,,,,34091.9714813002,42040.0,60.2656226708529,99.74731125,83.1878048780488,7.54800991399076,4853420.0,52.1545642214846,100.0
KWT,2024,100.0,0.490910108743826,,,,32855.7209688827,41110.0,57.7073494929421,99.74729919,84.580487804878,7.96462339439403,4897263.0,55.6638825460997,100.0
KWT,2025,,0.530516126274945,,,,32312.3119953634,,54.1153897826702,100.0,,7.7428262302651,4865298.0,59.6249951530893,100.0
LBN,2010,99.5,3.86195936751946,23470619000.0,20396005755.3,47828988866.1,7625.81051551165,7340.0,13.809376206629,43.68000031,77.529,7.72153380341759,5041288.0,71.8617767348569,87.6392192810679
LBN,2011,99.7,3.80460970714467,25152131000.0,20792425480.4,49669741104.3,7834.96257108993,7720.0,14.506216070168,52.0,77.768,7.57931418515021,5096020.0,73.5399992816103,87.8270813653079
LBN,2012,99.5,3.76453077704882,27033642000.0,24257709990.7,55735120974.3,8406.98405608118,8000.0,15.4855197381508,61.24980164,77.941,7.3880328196001,5235742.0,72.9665422887919,88.0195066808075
LBN,2013,99.6,3.9553991560217,28922720000.0,25739092354.0,62119370082.4,8162.37929361396,7880.0,16.3437962275105,70.5,78.037,7.52441395625991,5743436.0,72.0828493278447,88.2165478464663
LBN,2014,99.7,4.02280590517852,30939204000.0,25244021869.2,64468852046.2,7577.6413302369,7440.0,16.2094101272442,73.0,78.148,7.53256666556356,6346990.0,73.7326618919194,88.4182574811842
LBN,2015,99.7,3.28466326670943,32849341000.0,26735924131.5,68232175837.7,7714.1099998804,7360.0,15.7051846447457,74.0,78.275,8.04853930548165,6472469.0,73.8065438599639,88.6246882038608
LBN,2016,99.8,2.72714945763945,33692881000.0,27716753631.1,69523800483.9,8089.012088155,7670.0,15.9539038084869,76.11000061,78.306,8.35641017095378,6323060.0,74.20253290968,88.835892633396
LBN,2017,99.9,2.79291148520091,35139630000.0,30010452683.8,74188954317.3,8608.21084982387,8260.0,14.9268797796791,78.18080139,78.192,8.28789155701475,6160128.0,75.4187807415965,89.0519233886895
LBN,2018,99.7,3.23189728304163,40762895000.0,33093350836.9,79671964766.9,9174.53666204759,8700.0,13.8056023781184,80.90000153,78.263,7.44505027672016,5984119.0,76.9908055119369,89.272833088641
LBN,2019,100.0,3.16909985150245,35343281000.0,33340745090.8,73914514299.2,8905.88005497437,8630.0,12.4991181838946,81.48120117,78.208,7.05147171311738,5794594.0,79.3126428766445,89.4986743521503
LBN,2020,100.0,3.07825000560689,25081373000.0,33386173849.6,68899942020.6,5561.19166950397,6350.0,6.63816639544826,82.0664978,76.299,2.94371948788659,5702398.0,87.4214492992388,89.729499798117
LBN,2021,100.0,1.40016561487545,19645631000.0,33301311432.0,66924113512.2,4045.37391066234,4770.0,2.7586320737767,82.65599823,73.65,1.42682987688995,5718122.0,94.1483347283905,89.965362045441
LBN,2022,100.0,1.1895732629522,17124400000.0,33392012703.2,67100895977.6,3654.35845534878,4130.0,2.39076209975393,81.46479797,78.003,,5744489.0,88.6220737442903,90.206313713022
LBN,2023,100.0,0.966455367369224,14531271000.0,33567692787.5,66329049009.2,3477.72489842684,3710.0,2.0863020184691,81.7059021,77.817,,5773493.0,42.3804623372256,90.4524074197598
LBN,2024,100.0,1.04505447197468,13572106000.0,33728240178.5,67389006707.2,4473.27134441128,3560.0,2.63395915623125,80.63400269,77.945,,5805962.0,35.7279421027064,90.703695784554
LBN,2025,,,,,,,,,,,,5849421.0,,90.9602314263044
LBY,2010,81.9,1.79953001101668,,,,11600.9068649472,11550.0,75.7449869936204,14.0,72.196,3.95888224723431,6497839.0,32.1610487205157,88.1177139282227
LBY,2011,80.3,3.05766833710666,,,,7593.8391525702,6080.0,53.8989087023988,14.0,69.95,3.70922472929545,6343203.0,60.4271917105475,88.0970458984375
LBY,2012,78.7,1.81559365235981,,,,14975.8902795144,13310.0,73.7369299183248,15.19999981,72.188,2.31116044510223,6179328.0,38.0498684426903,88.0727920532227
LBY,2013,77.1,2.41548515289585,,,,11951.7134126011,11960.0,65.1237589148371,16.5,72.339,2.96399418096206,6304628.0,49.5688944454069,88.0451431274414
LBY,2014,75.5,3.51667860719144,,,,8926.42074591474,9130.0,46.7692775548728,17.76000023,71.3,4.56529868891668,6427252.0,67.8416782304827,88.0142059326172
LBY,2015,73.8,4.3862973349324,,,,7458.48917756374,8370.0,34.8289693278703,25.0,71.644,4.14078951865904,6531819.0,72.4462059977024,87.8159103393555
LBY,2016,72.2,4.61177989572916,,,,7525.80299308216,7670.0,26.0770762664238,35.0,71.799,3.65524337067447,6632126.0,77.8397088024993,87.8160056703177
LBY,2017,70.6,3.87477645520451,,,,9965.83236729757,9760.0,38.9800161101817,47.5,72.721,2.80678251468398,6738770.0,64.0663893322394,87.8166729870528
LBY,2018,67.0,3.66012922036917,,,,11196.5854810844,11000.0,49.676758007488,47.5,73.151,,6849055.0,52.9941083689439,87.818484275334
LBY,2019,68.5,2.04201619232517,,,,9963.19489084483,10100.0,49.9776179313478,71.40409851,72.941,,6951033.0,56.1374562146309,87.8220115209342
LBY,2020,69.4,4.326770152924,,,,6650.33810585348,7000.0,15.9502036425113,74.35810089,72.388,,7045399.0,88.3298040421117,87.8278267096263
LBY,2021,70.2,1.9292341608539,,,,4935.82787349801,6950.0,74.9121008371648,77.438797,72.062,,7135175.0,32.2272169143777,87.8365018271835
LBY,2022,70.0,1.68643769937353,,,,5986.63694851258,6010.0,76.8380798647142,80.64720154,74.462,,7223805.0,26.5756015796149,87.8486088593786
LBY,2023,73.2,1.7692779613025,,,,6026.51518708812,6160.0,78.8995280792827,82.10469818,69.339,,7305659.0,23.9767815007079,87.8647197919848
LBY,2024,77.4,2.39197609901835,,,,6569.16408678648,6790.0,73.4971404182672,81.95449829,71.121,,7381023.0,28.3399914639351,87.8854066107749
LBY,2025,,1.50083505042772,,,,6448.82415074121,7250.0,73.2498107962825,,,,7458555.0,26.9114111677186,87.9112413015221
LKA,2010,85.3,9.04833700695796,919000000.0,16429773255.2,21684210688.5,2808.36245207687,2360.0,27.7831982979266,6.912399769,74.463,18.4566842207205,20879089.0,53.0103501848071,17.2486209380693
LKA,2011,87.8,9.53315934995748,1212670000.0,18681699405.2,25795379781.1,3224.95745082305,2830.0,29.0731497644916,7.956399918,74.74,18.6156868794475,21009048.0,53.3645298044492,17.7881192817964
LKA,2012,87.0,7.91028886801456,3244727000.0,22954102769.6,35735908567.5,3327.77612404326,3340.0,30.9698538095878,9.00039959,75.187,19.7379423600008,21169458.0,54.204493062591,18.2617686748284
LKA,2013,90.2,7.9246041166418,4446217000.0,25429413567.3,39316198514.4,3739.43182292825,3630.0,30.7956807276274,10.04440022,75.546,18.0646306474511,20585000.0,54.515555670243,18.4323136480916
LKA,2014,92.7,8.08070792377259,7292237000.0,25826203879.2,42264361571.6,3972.04377042271,3810.0,30.5178954291897,10.5000026214106,75.757,17.1564291875524,20778000.0,54.6273859148658,18.6153877203724
LKA,2015,94.3,8.21693887934065,7644511000.0,27454469834.6,43926833891.1,4057.71582716521,3920.0,29.5354178731659,15.26249981,75.99,16.1769598771991,20970000.0,54.2106196151911,18.796256612131
LKA,2016,97.5,7.26171847766503,8048638000.0,30115690503.0,46662738616.2,4149.19189391879,4020.0,30.48271772947,22.19,76.136,16.018659247464,21209000.0,53.4181636949792,18.9747679368162
LKA,2017,97.5,7.43067877940601,8801820000.0,32625375176.7,50766665978.7,4398.88828786059,4220.0,31.1282786463629,25.07550049,76.239,14.891296047659,21453000.0,52.2395328654736,19.1507693078088
LKA,2018,99.6,7.5920639513666,8838953000.0,34355813920.6,52920652662.2,4358.56095905888,4350.0,30.0568195253216,28.33620071,76.485,15.0327786139962,21670000.0,53.6373194381874,19.3241083384127
LKA,2019,99.8,7.2562466999024,8826412000.0,36986947568.7,56118735647.0,4081.94772178134,4220.0,29.1910098708421,32.02090073,76.698,16.160801717524,21803000.0,55.7458586317871,19.4946326418437
LKA,2020,100.0,8.25132326034921,8983706000.0,37568683173.3,56875086630.2,3847.60136741182,3880.0,28.2358328750276,36.18473435,76.928,16.2859641029035,21919000.0,57.8323873796436,19.6621898312161
LKA,2021,100.0,8.78994016441411,9031759000.0,38491045714.9,58741883598.1,3996.96240531688,4010.0,29.9540097665519,44.45308724,76.278,17.9651186199509,22156000.0,55.874385350147,19.8266275195269
