country_code,year,bank_npl_pct_loans,exports_pct_gdp,external_debt_pct_gni,external_debt_service_pct_exports,fdi_net_inflows_pct_gdp,fiscal_balance_pct_gdp,food_imports_pct_merch_imports,fuel_exports_pct_merch_exports,imports_pct_gdp,interest_payments_pct_revenue,private_credit_pct_gdp,remittances_pct_gdp,unemployment_rate
IND,2012,3.37395391664123,24.534430661418,21.7351878662519,6.71426990966754,1.31293453035323,-3.7644761333206,3.61415055311196,18.7788936146643,31.2592910673332,24.9086652545747,51.8885076473464,3.76554510581057,7.645
IND,2013,4.0277286350163,25.430861300519,23.3008757774803,8.08000121217609,1.5162764665975,-4.06573304249265,3.58128041095053,20.6668895706043,28.4132706461587,25.6891578331182,52.385709516972,3.76848981172284,7.678
IND,2014,4.34584976316208,22.9679630081172,22.7049198417658,18.6296205367074,1.69565958990806,-3.24743717876857,4.15851458783714,19.6340746160473,25.9542227389497,27.1850847623906,51.8821873589628,3.45190175872427,7.656
IND,2015,5.88352227400691,19.8131891564045,23.0297689509967,11.2063688175425,2.09211521443253,-2.77580962011863,5.2439586896853,11.8719127202525,22.1097247094602,25.2096176405981,51.8675240772049,3.27581644116736,7.629
IND,2016,9.18565591814956,19.1582349105946,20.0812235448632,17.2634154874596,1.9373641224439,-2.41851614428797,6.08873220309444,10.6421920620902,20.9242508026814,24.2105608843598,38.2036507912231,2.73420120455754,7.611
IND,2017,9.97528206363178,18.7917648392982,19.5049373712632,10.0846800379296,1.50731583255894,-2.55426517252434,5.63841140503153,12.1859467424678,21.9507321152243,24.2919368978606,38.1707138624147,2.60108787283474,7.626
IND,2018,9.46095691207991,19.9278285988562,19.4905310721105,11.3976479343618,1.55821483801456,-2.30328908296065,3.85218741928945,15.06745126951,23.6891407335327,23.011306254749,38.8975254010362,2.91499156006937,7.652
IND,2019,9.23442899080833,18.664264897257,19.9766366353145,9.0023457004643,1.78482633957161,,3.97304277623304,13.7763501701928,21.2411386333872,,38.73794497616,2.93877465566923,6.51
IND,2020,7.93883072465331,18.6824769296756,21.4094740100862,15.0538331069002,2.40620322673636,,5.48565406020561,10.0306929080613,19.0756283996012,,40.7867848551821,3.10855277353444,7.859
IND,2021,6.54245582956179,21.3991583305515,19.5524130311129,7.81076067172717,1.41217101040888,,5.05246462548225,14.2846592727887,24.0239304534931,,36.8920885102897,2.82183503869842,6.38
IND,2022,4.81188454630947,24.0401716365956,18.6518069060743,8.26658065989597,1.53665241748393,-5.2600268875823,4.68745287929006,21.7524651912837,26.6577666392086,33.9761997637185,38.1859763563586,3.42227322133658,4.822
IND,2023,3.35890319602042,22.354801966733,18.0442974446192,10.1619274745821,0.802254995836756,,4.69913000107828,20.7059082080863,23.9681500915008,,40.8940758962907,3.41414633702944,4.172
IND,2024,2.50044366571028,22.0639816354399,18.5795533694083,10.493447761841,0.721648483526777,,5.06115292488684,17.094437885147,23.8527091324349,,41.6079694330613,3.66076475144487,4.173
IND,2025,2.06283569455848,22.2630410669804,,,0.988285383995246,,,,24.0051596190103,,44.0250903358104,3.80963193396421,4.219
IRN,2010,,24.399653282909,4.05805118001816,1.65816700398136,0.74916862626536,,15.2279504772143,70.8018189413379,19.3709904542309,,52.0229498170448,,13.679
IRN,2011,,24.9333131264674,2.74169060239135,1.04203676500054,0.679834574763516,,14.1303676502876,70.5041242804763,16.2861016653904,,49.2475078971103,,12.491
IRN,2012,,22.4753001992586,1.15421603802317,0.505689329536826,0.723850091355471,,,,21.6140464814866,,49.6173234830957,,12.275
IRN,2013,,25.1829067419072,1.39260534305275,0.444173683773493,0.609501593960532,,27.1072781979137,71.7172687320017,21.9038111775683,,44.5964991335657,,10.595
IRN,2014,,22.8306723891643,1.25206746599556,0.487614453122765,0.45545387401938,,23.3835141856178,67.7953155547417,22.5207477521518,,48.9844792976358,,10.68
IRN,2015,,18.7208345068656,1.57653508272573,0.912017039120813,0.500987695412685,,22.4023283543476,57.7930861182423,20.7017541543144,,56.3719593551977,,11.166
IRN,2016,,20.3097816144481,1.31827151241227,2.40297736270952,0.70452835935243,,20.4927483499843,67.5862230701503,19.5674601594385,,57.8313383703997,,12.618
IRN,2017,,21.8329309946109,1.39231179104553,0.465745117802912,0.983654956177998,,20.191545455076,71.0578843095261,21.3227621437797,,,,12.232
IRN,2018,,29.639694129412,1.43997047778518,0.166737548283308,0.576106085876311,,25.5591386885995,68.6777337315966,26.975655484871,,,,12.195
IRN,2019,,22.3147082096412,1.45553662774804,0.422613619880303,0.433347777066285,,28.0531454667852,38.5316504652718,26.2770630040625,,,,10.74
IRN,2020,,18.3903748639131,2.07575442854437,0.620288000844809,0.47769170946132,,26.7610078346309,29.1637868954392,25.4940926265882,,,,9.687
IRN,2021,,22.0192078360416,2.69987581539856,0.437279150549298,0.34982143161472,,30.9322239984819,47.9119531286438,20.6531717002195,,,,9.282
IRN,2022,,25.5666185174995,2.40236604365308,0.16238790229739,0.354893288694741,,29.4601700206271,56.361512409332,23.3517323048057,,,,9.085
IRN,2023,,23.9216475542357,2.45280776346942,0.330603345807062,0.310885408088419,,,,25.4719025417845,,,,8.129
IRN,2024,,23.5514720983508,2.21280566524888,0.284993582584259,0.304914200880697,,,,28.5106585810839,,,,8.146
IRN,2025,,25.754375261588,,,,,,,34.4882471351587,,,,8.301
IRQ,2010,,39.41682921428,,,1.00796493975113,,,99.7045850237878,34.0806504059643,,5.39309563014871,0.127565824992139,8.267
IRQ,2011,,44.4175230392819,,,1.12086339764167,,,99.7790725268102,27.7538051840835,,5.41445203995753,0.120054052677278,8.193
