country_code,year,control_of_corruption,currency_depreciation_pct,current_account_pct_gdp,debt_to_gdp,exports_pct_gdp,fdi_net_inflows_pct_gdp,gdp_current_usd,gdp_growth,gdp_per_capita_usd,gini_index,government_effectiveness,imports_pct_gdp,inflation,official_exchange_rate_lcu_usd,political_stability,regulatory_quality,reserves_months_imports,rule_of_law,total_reserves_usd,unemployment_rate,youth_unemployment_rate
BTN,2011,0.7141101,2.0659109190897755,-26.6070202039628,57.5496480907902,37.9232018736818,1.57461513860453,1977728658.68259,8.4892584842808,2787.97967608562,,0.4711814,64.8723983474244,8.848985699468,46.6704666666667,0.7467369,-0.8648393,6.64779532318253,0.2019468,789643751.580542,3.23,8.911
BTN,2012,0.8135637,14.49903365011692,-19.1060720878636,67.0148156229242,35.7881097866179,1.2354733641673,1973387227.96519,5.16482012683895,2751.2128864294,38.8,0.5172017,58.2569173603391,10.919656944683,53.4372333333333,0.7756826,-0.8397388,8.55745154197408,0.1873333,954678385.085582,2.05,6.982
BTN,2013,0.785208,9.65733396252438,-24.293493248344,88.9492144824279,37.4343659431634,1.05127659163372,1943696951.65411,1.73634039505693,2679.95217201538,,0.6398365,57.618172334879,8.77638345268213,58.5978454166667,0.7771733,-0.8405889,9.26353916294235,0.2565264,991306676.488434,2.87,9.389
BTN,2014,1.0904024,4.149758454132462,-23.4688052620108,84.9990711320017,34.1893414068432,1.12656942719562,2089079570.58285,5.88108550658288,2849.49998647303,,0.4198133,53.7449147944863,8.27106093949328,61.0295144607843,1.1573285,-0.727548099999999,11.8031415958018,0.3487073,1245086666.63096,2.63,9.023
BTN,2015,1.0788548,5.116262238167855,-25.0627177353296,81.0505609933361,31.5360910045004,0.294858179551153,2187815803.36833,6.66080128866197,2954.04081911097,,0.3649184,58.1030694550492,4.54814395082205,64.1519444632786,0.9981818,-0.401577299999999,9.6061172441657,0.5171592,1103179128.57933,2.45,10.115
BTN,2016,1.169102,4.7440001539670655,-26.4131091642844,92.2912012820179,27.1228339132394,0.504099187674602,2357504760.78592,8.47594339232963,3152.30905106786,,0.440651,49.2619189365981,3.21988689395718,67.1953128073894,1.1113941,-0.344325999999999,9.43703232126751,0.5150738,1127277331.66278,2.707,11.614
BTN,2017,1.4511886,-3.086144071190997,-20.854696561702,95.7786849944102,28.4464080232377,-0.638806366922729,2591358009.20276,2.08684522733067,3435.28804735662,37.4,0.4832628,48.3419936617844,4.95508366985129,65.1215686450659,1.1177867,-0.1285626,9.88572466303793,0.6206244,1206238190.85106,3.027,13.355
BTN,2018,1.4519306,5.018150693340044,-18.5091513975915,95.847821202237,29.1897191930732,0.10255942689779,2583335721.85904,3.50187185732737,3400.20417245342,,0.5384773,50.550001136535,2.72396386183713,68.3894670935422,1.1151798,-0.0472384,7.89747826994493,0.6674477,987247035.583982,3.35,15.199
BTN,2019,1.4640293,2.9695705036495017,-18.3062679862316,90.3573525676224,31.4575032617598,0.475617042344246,2735683570.46155,5.75514851246506,3576.87987100503,,0.4846393,44.6660134423907,2.72643037388832,70.4203405359551,1.1641113,-0.0695533,9.98564557325312,0.6618686,1238371618.29552,2.72,11.56
BTN,2020,1.3421241,5.224664237134109,-15.5091108691023,111.007884099526,28.0656355144502,-0.113401528947433,2457604333.90927,-10.2183974208569,3191.66906999331,,0.4837444,43.7647155250135,5.62936522632508,74.0995668836052,1.1154419,-0.0309429,12.5303950802887,0.6470186,1426914817.73783,5.03,21.989
BTN,2021,1.3198694,-0.2450136698575904,-11.5313120542653,,29.1987406924537,0.244983575408047,2768802960.11204,4.42136738945015,3570.61257980872,,0.5963822,48.3837075785288,7.3468144053353,73.9180128154351,0.9391838,-0.0451337,10.468479173115,0.6782878,1049605755.17506,4.803,20.609
BTN,2022,1.357056,6.340102485246864,-27.8005472490936,,25.4988399587876,0.289904655137253,2898227743.75576,5.21386783786224,3711.32767981591,28.5,0.5347986,60.0723765638263,5.6391667139637,78.6044905829916,1.3224382,-0.109357799999999,5.60738875203101,0.6837835,825755411.679767,5.947,27.177
BTN,2023,1.3563935,5.082134409190095,-33.907387068313,,28.3881078975658,0.338339566522946,3012896789.79753,4.63215702969933,3831.32535564326,,0.5353028,53.3485199564153,4.22934419929251,82.5992764460784,1.3322654,-0.109245,4.0132493332428,0.7200012,654480752.429944,3.126,14.939
BTN,2024,1.4722389,1.2954170797865368,-19.4017852146799,,31.4948602422141,0.0841982308924301,3346603858.7495,7.49856206754038,4228.05102403654,,0.5808357,47.8676815531182,2.76131569624098,83.669281580941,1.3541153,-0.0912943,6.61474201389783,0.7902665,941017689.206037,3.282,17.934
BTN,2025,,4.1701885134784025,,,,,3579320145.13077,8.00502716233098,4492.78400306618,,,,3.55513663074987,87.1584483507393,,,,,1191252357.26907,3.227,17.052
DJI,2010,-0.5264958,,4.47357137871551,,,3.23415329697175,1128611700.3618,,1213.23352553429,,-0.729241799999999,,3.95007875923886,177.721,0.3584284,-0.7631836,5.87691030696574,-0.7820756,248997896.289132,26.368,70.021
DJI,2011,-0.5260663,0.0,-13.8678242864019,,,6.37538483893525,1239144501.77525,,1306.34552844977,,-0.725115499999999,,5.0687139477798,177.721,0.1177782,-0.7534194,4.17092204640401,-0.864629,244112095.169796,26.31,70.486
DJI,2012,-0.5478799,0.0,-10.9311673573902,,,8.1261509172004,1353632941.5207,,1400.19357858954,45.1,-0.768965799999999,,3.73120950756887,177.721,0.1173704,-0.689775799999999,4.01859282386055,-0.865352799999999,248630000.267239,26.179,70.783
DJI,2013,-0.620851399999999,0.0,-30.7512096888003,,156.414102493532,13.9893763417185,2044440443.16654,,2075.94498424748,44.1,-0.7216376,191.30621456487,2.70603242872186,177.721,-0.2955231,-0.753186199999999,1.28168987137256,-0.917468,424961509.881339,26.149,71.343
DJI,2014,-0.7346191,0.0,23.8932174835351,,157.949327841603,6.88983261287099,2220637966.25047,7.19298728463697,2214.62084142432,,-0.6905333,140.615207979648,1.34186494340162,177.721,-0.3843552,-0.7204568,1.48167498855892,-1.0251459,393148391.657684,26.16,72.035
DJI,2015,-0.729731599999999,0.0,29.4599511791353,,145.421307480105,5.93271216592944,2424391785.43897,7.30898563450799,2376.12554719873,,-0.7524266,122.942148774525,-0.522166521445793,177.721,-0.493180099999999,-0.7293921,1.43676965414638,-1.0027773,364857284.064063,26.063,72.492
DJI,2016,-0.7112911,0.0,-1.00034788975653,,103.764025112093,6.1420623506391,2604955228.70117,7.1234323372872,2510.4300076241,,-0.712875399999999,109.307973495828,2.4025290543489,177.721,-0.7074408,-0.715720799999999,1.64742258520207,-1.0026644,407414266.733581,25.982,73.014
DJI,2017,-0.7643067,0.0,-4.79510874009854,,150.098361470494,5.97013597143086,2762581334.22612,5.458091517212,2618.95521147369,41.6,-0.779234499999999,155.869604932974,0.577285724560661,177.721,-0.7552217,-0.6812526,1.49154157981283,-1.01021689999999,556097628.852465,26.064,73.951
DJI,2018,-0.821555599999999,0.0,14.711779905443,,156.619986522272,5.83497725047345,2913464658.08768,4.77433934943193,2718.08338799203,,-0.772010699999999,143.778914001572,0.138836400011405,177.721,-0.296717499999999,-0.7398709,1.24125456382954,-0.9865925,454193909.718601,26.18,74.98
DJI,2019,-0.9286163,0.0,18.2584391861665,,166.717864481384,5.66550441566635,3088851450.30694,5.54508081154978,2837.16902340932,,-0.6529552,154.221365882795,3.31763203299603,177.721,-0.3842768,-0.772907799999999,1.21983600051018,-1.0072723,501857934.384136,26.257,75.906
DJI,2020,-0.814078299999999,0.0,11.6521171854969,,117.134854035476,5.03254315668511,3144136196.6228,1.2021151728969,2844.88810647853,,-0.675007399999999,108.610017288247,1.77900535643955,177.721,-0.4591955,-0.830967799999999,2.29585382544443,-1.0447412,686339280.94212,27.701,81.882
DJI,2021,-0.9086172,0.0,-6.63481531701171,,142.728193974095,4.91482788768696,3392796953.08939,4.40715667561153,3025.91126413549,,-0.647701299999999,120.749534759797,1.18086783934059,177.721,-0.5273642,-0.7686696,1.25571117105207,-1.0311038,588417559.788355,27.628,79.377
DJI,2022,-0.9087909,0.0,18.418217152052,,159.250735528808,5.24930012962196,3562814908.76149,5.16653702854374,3133.25779772463,,-0.5581809,143.034673702738,5.17222088647606,177.721,-0.4774121,-0.769363799999999,1.34430440635494,-1.0215603,589437241.827389,26.272,76.609
DJI,2023,-0.905052699999999,0.0,18.5034837806032,,150.741322598259,3.51446231641349,3898447007.38798,6.80733529403308,3381.29779710722,,-0.536184,135.160721202385,1.44905087029086,177.721,-0.4640183,-0.788349299999999,1.10411747889346,-1.03950379999999,502033555.759362,26.074,76.393
DJI,2024,-0.8908098,0.0,14.6941756648345,,126.415267144255,1.63337101411676,4152145939.98458,6.98048467276334,3552.72335079222,,-0.4930443,114.822195954032,2.1120116728497,177.721,-0.5563593,-0.852795899999999,0.850017224988693,-1.01039869999999,348725427.269846,26.007,76.494
DJI,2025,,0.0,,,110.493588636595,,4624533092.31886,6.4954610524268,3905.604954681,,,95.8024545556204,-0.313731799533481,177.721,,,,,655743660.361958,26.015,76.766
DZA,2010,-0.3918564,,6.87361929280343,,34.988229614912,1.29390467487817,177785053939.531,4.80000000093564,4912.78585503672,,-0.6027467,28.5029863779305,3.91106195534028,74.3859833333333,-1.31766989999999,-0.9696248,36.7819414773254,-0.7700849,170461132878.607,9.96,22.161
DZA,2011,-0.4094732,-1.9467377254540967,8.09495300569721,,35.9880864093259,1.17767329101171,218331946925.304,2.99999999941909,5916.31364364343,27.6,-0.722398099999999,26.2320035517219,4.5242115050527,72.9378833333333,-1.43622689999999,-1.13479399999999,34.8238177143754,-0.833268,191369111470.407,9.96,22.803
DZA,2012,-0.453743099999999,6.304108541674699,5.3237110694236,,34.3827920015035,0.660551953898791,227143746075.934,2.40000000034432,6033.64884689543,,-0.659519699999999,26.374847332557,8.89145091062317,77.5359666666667,-1.2861441,-1.088001,34.3073971199894,-0.820280599999999,200586904241.375,10.97,27.872
DZA,2013,-0.4058013,2.363333317569994,0.517147116303439,,30.7993649290893,0.736559065111634,229701430292.157,2.60000000061164,5979.60138960585,,-0.5509556,28.3516432281546,3.25423910998847,79.3684,-1.3382043,-0.799061399999999,32.7812904978346,-0.7149392,201436604411.914,9.82,25.459
DZA,2014,-0.6220502,1.5253131808965652,-3.8772158836163,,27.6194863705878,0.628688968391006,238942664192.59,4.09999999866501,6094.69392314956,,-0.3152327,29.3040555963989,2.91692692067458,80.5790166666667,-1.1769102,-1.0284052,28.1922504423476,-0.836116699999999,186350590140.833,10.207,25.664
DZA,2015,-0.6299526,24.95986858448006,-14.4205446442816,,20.5281416810455,-0.286832290676438,187493855609.345,3.20000000089023,4685.05902729002,,-0.3555636,32.676480909369,4.78444700693889,100.691433333333,-1.049624,-0.910741399999999,25.8569065523585,-0.8774318,150595236894.628,11.206,30.377
DZA,2016,-0.6412808,8.691537148311552,-14.4962877563746,,18.4866879717888,0.906300705997455,180763839522.151,3.90000000017621,4424.98529027556,,-0.4244363,31.2742448207328,6.39769480268757,109.443066666667,-1.12458449999999,-0.9245888,22.5792566104525,-0.860594099999999,120788088861.403,10.202,26.228
DZA,2017,-0.5404682,1.3979414563188364,-11.6217683736912,,20.3336795171675,0.647902696344894,189880896903.073,1.49999999895587,4554.66753957828,,-0.5231578,29.4871366540912,5.59111590961664,110.973016666667,-0.929504599999999,-0.945913999999999,19.3716083235174,-0.8676221,104852543743.412,12.0,30.295
DZA,2018,-0.538513599999999,5.064992525960884,-8.68941296193564,,23.423105738908,0.753576088552125,194554483655.528,1.40000000088281,4577.21029180491,,-0.2892145,29.0130619390143,4.26999020467084,116.593791666667,-0.6370211,-1.0402376,15.926933826264,-0.853582899999999,87382910154.0942,12.112,30.709
DZA,2019,-0.620545999999999,2.36699281086592,-8.76373598794008,,20.407941949491,0.713947308015691,193459662090.677,0.899999999219148,4468.45341883656,,-0.315897,26.0989006586763,1.95176821052892,119.353558333333,-1.06252749999999,-1.1291834,14.4665752336272,-0.845730299999999,71795950714.9485,12.302,31.202
DZA,2020,-0.635634599999999,6.219539467717602,-11.0309095376359,,15.5352011116191,0.693816014772836,164873415325.201,-4.99999999908597,3743.5419522929,,-0.2693237,24.8545554509197,2.41513094083414,126.7768,-0.883733299999999,-1.08103289999999,15.4414562891346,-0.7746944,59434389109.5108,14.08,35.767
DZA,2021,-0.6509952,6.536888715705882,-2.42326388144806,,23.4443672905951,0.466728479682941,186231205262.082,3.79999999900707,4160.55926736925,,-0.4641151,23.3926919693657,7.22606307415477,135.064058333333,-0.9009933,-0.9720042,13.7665681887564,-0.7553319,56211005199.3665,13.656,33.828
DZA,2022,-0.6430769,5.131577380535806,8.62297009518782,,30.7915561763341,0.107187812155079,225581644702.568,3.60000000094915,4960.30334332888,,-0.2671351,20.3985331920556,9.26551551551553,141.994975,-0.8074555,-0.8782506,16.336474497122,-0.798385,71852290093.8578,12.382,31.359
DZA,2023,-0.6397452,-4.332577027227198,2.62033732399996,,23.7900604738163,0.489819143410423,247923887214.655,4.10000000005964,5370.477235078,,-0.355560999999999,19.9497379768844,9.32217375928322,135.842933333333,-0.7317401,-0.7856434,17.0452476814619,-0.7329544,81216738411.6242,11.645,29.995
DZA,2024,-0.5933952,-1.3174713050950169,-1.0224994485325,,19.8523800653814,0.455370730483787,269322281664.773,3.69999999907979,5752.99076651465,,-0.2511914,20.2821940516889,4.04611455313434,134.053241666667,-0.6935882,-0.7526468,16.5279389774711,-0.6967772,83007108429.3211,11.655,29.884
DZA,2025,,-1.825630351224484,,,16.8347751595565,,287031225987.736,3.815543719231,6051.00322704182,,,22.1441688566065,1.41835151429016,131.605925,,,,,72495669205.7541,11.633,29.444
EGY,2010,-0.608266,,-2.05668307641306,,21.3492458146859,2.91601657550141,218983666061.706,5.14723485746742,2455.08194645282,30.2,-0.482093799999999,26.5871042599039,11.2651882653185,5.6219429176105,-1.0007352,-0.0846898,6.70121378987163,-0.2849681,37028506134.5559,8.757,24.583
EGY,2011,-0.5611174,5.529845081329735,-2.32378812632193,,20.5674276128656,-0.204542848807527,235989672977.625,1.76457194806041,2590.64384891965,,-0.493349,24.6882065494858,10.0649259874818,5.93282765151515,-1.68884559999999,-0.2206717,3.28531568230903,-0.51085,18637541110.4777,11.849,29.426
EGY,2012,-0.5175138,2.07709862912854,-2.49788021735236,,16.3969666208873,1.00234071774049,279116666666.667,2.22619979818487,2996.0677072015,28.3,-0.5323164,24.3148026512211,7.11172943343083,6.05605833333333,-1.58945659999999,-0.5120719,2.48779534146603,-0.5396816,15672467970.7728,12.597,34.439
EGY,2013,-0.5658677,13.445489158927698,-1.22513249838744,,17.0178456245969,1.45343420769727,288434108527.132,2.18546605363386,3025.52563552448,,-0.764836299999999,23.3551924317351,9.46971981064921,6.870325,-1.8070331,-0.738630799999999,2.73003963526374,-0.795294,16536236826.4074,13.154,34.12
EGY,2014,-0.576257999999999,3.017085226769617,-1.94849131455399,,14.2441314553991,1.50925042253521,305595408895.265,2.91591188052836,3133.39102265541,,-0.644012799999999,22.6760563380282,10.0702154687481,7.07760856060606,-1.5091298,-0.7425351,2.21204888604566,-0.839702699999999,14926998051.7397,13.105,32.198
EGY,2015,-0.5639736,8.670298271973422,-5.23529137853431,,13.1838454928598,2.10258128401326,329366576819.407,4.37201907781687,3306.98159414141,31.8,-0.5216722,21.6620974671631,10.370490343517,7.69125833333333,-1.5178167,-0.7363711,2.59707505474829,-0.8381446,15858887325.7756,13.052,34.16
EGY,2016,-0.4472655,30.34799188966484,-6.16465951871263,,10.3454639403558,2.43856278142762,332441717791.411,4.34664345601914,3270.6287768197,,-0.440950399999999,19.9010851110947,13.813606214829,10.0254007885465,-1.5399732,-0.7670926,3.8854106958735,-0.8445636,23642691705.9678,12.45,33.655
EGY,2017,-0.4059653,77.37478919924301,-3.19681566782461,,15.0140868185672,2.98301550917695,248362771739.13,4.18122099961562,2395.10333299491,31.5,-0.406895199999999,27.8180475395935,29.5066083940039,17.7825335150636,-1.4711477,-0.7082554,5.72306111855628,-0.774614199999999,36400242555.8255,11.767,32.644
EGY,2018,-0.4749757,-0.0857194687134414,-2.93164483711978,,17.984655608418,3.10040077579187,262588632526.73,5.33110861887155,2484.70315630508,,-0.405885499999999,27.9263640649779,14.4014657807422,17.7672904218107,-1.26200959999999,-0.742675299999999,5.85734270401284,-0.739756099999999,41839242990.7097,9.855,26.252
EGY,2019,-0.652109199999999,-5.609795051871632,-3.20758543154938,,16.6440314510365,2.82732944960686,318678815489.749,5.55209307084222,2962.98892023003,31.9,-0.118641699999999,24.4799857040743,9.15279959324804,16.7705818428763,-1.19692089999999,-0.7028437,5.83923947440236,-0.749387999999999,44568837112.0669,7.851,20.631
EGY,2020,-0.7914606,-6.030851736007124,-3.70903990583375,,12.4727757370868,1.52462948997172,383817841547.099,3.55016483883115,3511.11381026379,,-0.234355899999999,19.6534798296655,5.04493288977539,15.7591729166667,-1.1172787,-0.6355909,5.56473451430895,-0.789880599999999,38972812936.6708,7.974,18.463
EGY,2021,-0.7873199,-0.7274851260382598,-4.38240299812001,,10.5611502153652,1.20617861055665,424671765455.704,3.29064601193245,3827.35415374308,28.5,-0.225102299999999,19.295823265447,5.21404940513043,15.6445272777113,-1.066781,-0.5701379,4.38225643427728,-0.8185251,39824388217.3615,7.441,18.21
EGY,2022,-0.7776624,22.47375328827103,-2.2100904275198,,15.0870258208479,2.39118080969079,476747720364.742,6.58784560870467,4233.30783744856,,-0.1434309,21.8960790564233,13.8956609775178,19.1604397412204,-0.9542974,-0.6685017,3.32738146369502,-0.772813099999999,32143926008.4607,6.546,16.342
EGY,2023,-0.816904499999999,59.84191444282786,-3.17338763053558,,19.1060913405676,2.48546400695984,395926071447.591,3.76028052279247,3456.78965212363,,-0.0397463,21.3443094314355,33.8847763115546,30.6264136980311,-0.899323299999999,-0.5731672,3.87390992001782,-0.7776875,33070180836.1374,6.753,17.153
EGY,2024,-0.8269898,47.90912330330136,-5.68596234093524,,16.3762422101126,11.9719351009449,389059910593.1,2.3991692678251,3338.47371043679,,-0.0970579,23.2245098772607,28.2705899322083,45.29926,-0.9779235,-0.499469399999999,4.53950764706678,-0.751539899999999,44921341018.4659,6.817,17.291
EGY,2025,,8.672317899527059,-3.81547628555514,,19.8200284513845,4.23066505478546,365254630179.737,4.39201068570188,3085.80712036204,,,31.5143194274435,14.0735136645934,49.2277558333333,,,4.35960492991794,,48875494539.269,6.781,18.293
ERI,2010,-0.720041399999999,,,,6.37837659786896,5.72501513985957,1589515447.15447,2.19419034888082,539.699512069686,,-1.1909988,31.0930888587001,,15.375,-0.8910469,-1.8738187,,-1.5184043,114149602.728927,5.854,10.469
ERI,2011,-0.7517438,0.0,,,18.1548372567671,1.8886183675912,2065001626.01626,8.67980010138049,688.68165957684,,-1.2937716,29.2389528621013,,15.375,-0.8949954,-1.87367889999999,,-1.5167327,115328815.906209,5.801,10.326
ERI,2012,-0.872825699999999,0.0,,,,,,,,,-1.3263806,,,15.375,-0.9125405,-1.8952942,,-1.51498929999999,132764717.792848,5.692,10.103
ERI,2013,-0.9908114,0.0,,,,,,,,,-1.3919184,,,15.375,-0.983509699999999,-1.9571541,,-1.570103,133338047.50637,5.624,9.945
ERI,2014,-1.124763,0.0,,,,,,,,,-1.2490594,,,15.375,-0.651784799999999,-1.9053624,,-1.676812,151753160.388458,5.637,9.896
ERI,2015,-1.3519275,0.0,,,,,,,,,-1.2742181,,,15.375,-0.7893504,-1.8843157,,-1.6533883,145070693.229695,5.751,10.034
ERI,2016,-1.35281649999999,-0.1626016260162625,,,,,,,,,-1.2669749,,,15.35,-0.7487988,-1.92438579999999,,-1.6534478,145371150.939987,5.772,9.998
ERI,2017,-1.320663,-1.7915309446254093,,,,,,,,,-1.2739169,,,15.075,-0.834184199999999,-1.9095327,,-1.633707,143412422.685212,5.804,9.989
ERI,2018,-1.4338129,0.0,,,,,,,,,-1.42377589999999,,,15.075,-0.9260353,-1.9132827,,-1.6817801,163033689.39269,5.756,9.802
ERI,2019,-1.4238042,0.0,,,,,,,,,-1.4628029,,,15.075,-0.9764301,-1.9646637,,-1.6886873,191694416.403147,5.812,9.845
ERI,2020,-1.3612091,0.0,,,,,,,,,-1.3975653,,,15.075,-1.0705711,-1.95704219999999,,-1.6238593,,6.375,11.1
ERI,2021,-1.36851339999999,0.0,,,,,,,,,-1.394653,,,15.075,-1.02707899999999,-1.98880149999999,,-1.6516587,,6.489,10.976
ERI,2022,-1.3644356,0.0,,,,,,,,,-1.34348739999999,,,15.075,-1.0696541,-1.9894957,,-1.7694664,,6.033,10.186
ERI,2023,-1.4131414,0.0,,,,,,,,,-1.3802453,,,15.075,-0.7897784,-2.0283618,,-1.79714659999999,,5.909,9.965
ERI,2024,-1.6331361,0.0,,,,,,,,,-1.45617889999999,,,15.075,-0.7086146,-2.0353648,,-1.8026292,,5.947,10.056
ERI,2025,,0.0,,,,,,,,,,,,15.075,,,,,,5.978,10.241
ETH,2010,-0.6997533,,-2.1222608717343,,,0.963030625359937,29933790334.3418,12.5505383347633,330.619412798644,33.2,-0.4772744,,8.14926402965082,14.4095898080066,-1.5760665,-0.7207448,2.69323946325897,-0.8369645,2241164555.88825,2.295,3.435
ETH,2011,-0.6055573,17.277632359371868,-3.30367964138339,,16.6868531997337,1.96735663905254,31952763089.33,11.1782962297008,343.024942351887,,-0.5169232,31.5460822119553,33.2499598823344,16.8992257595275,-1.5281949,-0.861597699999999,2.87144325080088,-0.847511,2837310958.4935,2.27,3.42
ETH,2012,-0.6106685,4.7667013282295,-7.10674868080212,,13.7672981990263,0.643172898229037,43310721414.0829,8.64781163513926,452.101031885754,,-0.4212532,31.630605984481,23.600417677317,17.7047613782674,-1.613535,-0.917400999999999,1.94022284437674,-0.7490211,2301655547.62419,2.252,3.414
ETH,2013,-0.5672534,5.206890731732735,-6.36626399169653,10.733283781495,12.484073558977,2.82040845857162,47648276605.0123,10.5822700502552,484.039833104062,,-0.5207719,28.9877135217855,7.46402192944517,18.6266289575478,-1.3952471,-1.06822369999999,1.97097009114637,-0.8458441,2363513607.3673,2.251,3.429
ETH,2014,-0.5429668,5.149407079151218,-10.3781721184148,26.9372797365191,11.6416199095703,3.33569111068815,55612228233.5179,10.2574929627477,549.986577082588,,-0.451422999999999,29.0994642402923,6.89001951597192,19.585789907695,-1.1765231,-0.9043825,2.3002950163837,-0.7533654,3525244981.05226,2.361,3.634
ETH,2015,-0.5196265,5.060091254811365,-12.1838327178753,27.9431250379303,9.36331359735926,4.22926466080082,62103418181.8182,10.3924630141307,597.912113218663,35.0,-0.5298526,30.2928105475922,9.56889955968623,20.57684875,-1.26354339999999,-0.902880599999999,2.28152768719768,-0.805187299999999,3835287576.46954,2.442,3.813
ETH,2016,-0.435890499999999,5.611639013589001,-11.5449209376397,29.0056817322355,7.8120625822914,6.0502150951561,68475871209.607,9.43348265981905,641.651523286233,,-0.4771006,27.0869584993198,6.62813337230924,21.7315472222222,-1.43965759999999,-0.9613611,1.78101039203727,-0.798565,3030943950.63996,2.556,4.031
ETH,2017,-0.5649481,9.822389604213496,-7.76343039992897,30.0951138170263,7.62937471525016,5.26039764214773,76366081766.6667,9.56418965754014,696.348429076216,,-0.5281279,23.4742747776515,10.6871150284238,23.8661044574125,-1.5195725,-0.898545399999999,1.84484716277073,-0.782502799999999,3045571314.79781,2.665,4.25
ETH,2018,-0.4565279,14.93030478900586,-5.53324917435327,32.5332245901733,8.37267815589761,4.03228222144798,83337901071.9697,6.81614778557282,739.702022272086,,-0.5328814,22.8266908218905,13.8330356586661,27.4293865941667,-1.2054246,-0.846342199999999,2.35373732912292,-0.7938799,3987464165.90059,2.811,4.515
ETH,2019,-0.4268519,5.980313851357318,-5.47194445069538,31.4488445666124,7.93996502525176,2.77536541538477,91834517113.6386,8.36408573111346,793.473247218996,,-0.5253376,20.8753289040091,15.8096321719344,29.06975,-1.1789771,-0.828078099999999,1.80527864372518,-0.7767788,2992704274.84051,2.928,4.752
ETH,2020,-0.368558799999999,20.14952107961163,-2.75526110013781,,7.12719989764702,2.4279259279615,98676811061.9985,6.05953089248577,829.790982552951,,-0.551689499999999,16.8789144437579,20.3563468559061,34.9271654040404,-1.5934093,-0.8158694,2.04857901561174,-0.8139468,3046114358.80765,3.998,6.356
ETH,2021,-0.4003096,25.214221689404106,-4.13241831248994,,7.63170919167145,3.90520609775086,109070960370.972,5.64153069324176,893.009835441784,31.1,-0.650462099999999,16.7133482738948,26.8395221557722,43.73377831884,-2.0139565,-0.7684521,0.92146131951932,-0.9484534,1644005887.02273,3.935,6.246
ETH,2022,-0.406565399999999,18.34379974236282,-4.19066632561125,,8.24396037766464,2.98033315911234,123140304665.399,5.32175988485454,982.103161502198,,-0.7000773,18.351539318761,33.8898797100898,51.7562150334169,-1.8659545,-0.7815691,0.578588743645571,-0.9181925,1191712941.06266,3.386,5.45
ETH,2023,-0.4629488,5.496408561567479,-3.52359702026291,,6.59591829052029,2.40146315356828,135874093203.18,6.59424599054353,1055.81091593061,,-0.6883758,14.0022832166203,30.2188278135278,54.6009480676569,-1.86375129999999,-0.8373693,1.04253332393312,-1.03931399999999,2028214254.61106,3.375,5.455
ETH,2024,-0.437863299999999,51.28187197065475,-2.53176480495898,,5.53927082166771,2.68582028017543,149740297952.375,7.61277447616879,1133.88279681256,,-0.645991,11.8611650370138,21.0377460577711,82.6013363504764,-1.88497389999999,-0.8332379,1.7806234891991,-1.04892419999999,3784387425.19121,3.357,5.449
ETH,2025,,,,,13.2837545839474,,126358758448.356,9.7715182202934,932.729352775179,,,20.176028072184,13.2296432836809,,,,,,,3.323,5.353
IND,2010,-0.3618247,,-3.25348368945179,51.5919103003897,22.4009332487945,1.6350340943491,1675615519484.96,8.49758470165625,1347.51939071367,,-0.114147699999999,26.8542732486216,11.9893899204245,45.7258121212121,-0.942319199999999,-0.277761,7.76063411026838,0.0630896,300480168786.346,7.631,23.299
IND,2011,-0.4906967,2.0659109190897755,-3.42928468606061,51.5565536600977,24.5404113195713,2.0020634629993,1823051829894.55,5.24131620024293,1445.46127486037,28.8,-0.0726295,31.0834686939585,8.9117933648336,46.6704666666667,-1.1659038,-0.3395793,6.18879010347658,-0.0132833999999999,298739463090.872,7.609,23.641
IND,2012,-0.5029878,14.49903365011692,-5.00488971805303,50.6780305618952,24.534430661418,1.31293453035323,1827637590410.41,5.45638755164772,1429.32199520032,,-0.0887591,31.2592910673332,9.47899691419793,53.4372333333333,-1.15725679999999,-0.3740965,5.90371509588661,-0.1308812,300425517446.546,7.645,24.135
IND,2013,-0.4708017,9.65733396252438,-2.64566711733892,50.3118273627008,25.430861300519,1.5162764665975,1856721507621.58,6.38610640091713,1432.84397512195,,-0.0587027,28.4132706461587,10.0178784746104,58.5978454166667,-1.17090389999999,-0.3722425,6.02774649537524,-0.1159615,298092478740.581,7.678,24.473
IND,2014,-0.4139641,4.149758454132462,-1.33950896483453,49.9009248748319,22.9679630081172,1.69565958990806,2039126479154.52,7.41022760516977,1553.88396075118,,-0.0134938,25.9542227389497,6.66565671867899,61.0295144607843,-0.817516599999999,-0.380901899999999,6.5991330802017,-0.165636199999999,325081035127.891,7.656,24.709
IND,2015,-0.3449931,5.116262238167855,-1.06754907167965,49.9647183856551,19.8131891564045,2.09211521443253,2103588360044.94,7.99625378567987,1583.99815907985,,0.3968483,22.1097247094602,4.90697344127249,64.1519444632786,-0.7619187,-0.3303195,8.00309182929653,-0.1374229,353319061013.224,7.629,24.959
IND,2016,-0.2852229,4.7440001539670655,-0.52788060603752,47.6337555915272,19.1582349105946,1.9373641224439,2294796885663.16,8.25630550176662,1707.50892912243,,0.3761225,20.9242508026814,4.94821634062134,67.1953128073894,-0.7362183,-0.2535746,8.43013905768235,-0.0823440999999999,361694321972.036,7.611,25.23
